,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
114,39.13,11.79,10.98,0.02,0.29,1.01
115,39.40,12.20,10.64,0.00,0.29,1.03
116,39.31,12.34,10.66,0.00,0.30,1.02
117,39.44,12.06,10.21,0.00,0.30,1.02
118,39.65,11.69,10.24,-0.01,0.30,1.02
119,39.91,11.92,10.32,0.00,0.31,1.01
120,40.09,12.34,10.21,-0.01,0.32,1.00
121,40.09,12.17,10.15,-0.01,0.32,1.01
122,40.15,12.15,9.79,-0.02,0.32,0.99
123,40.18,11.65,9.31,-0.02,0.33,1.00
124,39.76,10.23,9.44,-0.02,0.33,0.98
125,39.19,8.90,9.07,-0.02,0.35,0.98
126,38.46,8.35,9.18,-0.03,0.35,0.97
127,37.77,8.34,9.19,-0.02,0.36,0.98
128,37.79,8.37,9.33,-0.03,0.36,0.98
129,37.74,8.17,9.66,-0.03,0.36,0.98
130,37.94,7.54,9.79,-0.03,0.36,0.99
131,38.24,7.02,10.05,-0.04,0.37,0.99
132,38.49,5.82,10.24,-0.04,0.37,0.98
133,38.70,5.04,10.69,-0.04,0.38,0.98
134,38.78,4.34,11.05,-0.04,0.38,0.98
135,38.95,3.07,11.57,-0.03,0.39,0.97
136,38.63,2.81,12.20,-0.03,0.40,0.96
137,38.06,3.47,12.60,-0.02,0.39,0.97
138,37.89,3.31,12.79,-0.02,0.40,0.96
139,37.91,3.15,12.84,-0.01,0.40,0.97
140,37.76,3.16,12.89,-0.01,0.40,0.96
141,37.71,3.13,12.81,0.01,0.40,0.96
142,37.31,3.08,12.78,0.00,0.41,0.96
143,37.28,3.50,12.58,0.01,0.41,0.96
144,37.34,3.98,12.46,0.01,0.41,0.96
145,37.30,4.63,12.12,0.01,0.41,0.97
146,37.34,5.39,12.08,0.01,0.41,0.97
147,37.51,5.24,11.66,-0.00,0.41,0.97
148,37.94,4.90,11.50,-0.01,0.42,0.97
149,38.78,4.08,11.18,-0.01,0.42,0.97
150,39.34,3.05,11.01,-0.02,0.42,0.96
151,39.40,2.70,11.37,-0.00,0.43,0.96
152,40.32,2.58,11.85,-0.02,0.43,0.95
153,40.55,3.82,12.61,-0.00,0.44,0.94
154,40.38,5.24,12.82,0.01,0.44,0.93
155,40.08,5.89,13.08,0.01,0.46,0.93
156,39.74,6.58,13.27,0.02,0.45,0.92
157,39.31,7.76,13.24,0.03,0.47,0.92
158,38.76,8.60,12.93,0.03,0.46,0.92
159,38.12,8.84,12.29,0.03,0.46,0.91
160,37.71,9.18,11.50,0.03,0.47,0.91
161,37.24,9.24,10.46,0.03,0.47,0.91
162,36.92,9.39,9.73,0.02,0.47,0.90
163,36.79,9.08,9.36,0.01,0.47,0.91
164,36.31,8.32,8.95,0.01,0.48,0.90
165,35.53,7.83,8.40,0.01,0.49,0.90
166,34.31,7.45,7.63,0.02,0.49,0.91
167,34.00,6.85,6.38,0.02,0.49,0.90
168,34.09,5.94,5.73,0.01,0.49,0.91
169,34.26,4.85,4.95,0.02,0.50,0.90
170,33.51,4.72,4.27,0.02,0.51,0.90
171,34.08,4.93,3.98,0.02,0.51,0.90
172,33.42,6.40,3.60,0.03,0.51,0.89
173,33.31,7.04,3.77,0.02,0.52,0.89
174,33.57,8.15,3.71,0.02,0.52,0.89
175,33.21,9.01,4.08,0.02,0.53,0.89
176,33.11,10.44,3.97,0.02,0.52,0.90
177,33.51,10.84,4.20,0.02,0.52,0.90
178,33.39,10.93,4.37,0.01,0.53,0.89
179,33.74,11.27,4.64,0.01,0.53,0.90
180,34.23,11.22,4.53,0.00,0.53,0.90
181,34.43,11.13,4.50,-0.00,0.53,0.88
182,35.10,11.42,4.49,-0.02,0.54,0.90
183,35.66,9.48,4.81,-0.02,0.54,0.89
184,36.38,8.14,5.42,-0.02,0.54,0.89
185,36.89,7.37,6.14,-0.03,0.55,0.89
186,37.31,6.61,6.93,-0.03,0.56,0.88
187,38.00,6.29,7.39,-0.02,0.55,0.87
188,38.12,6.24,7.57,-0.01,0.57,0.86
189,37.97,6.09,7.47,-0.01,0.57,0.87
190,38.02,5.83,7.56,-0.01,0.58,0.86
191,38.11,5.98,7.79,-0.01,0.58,0.86
192,37.47,5.56,8.17,-0.01,0.59,0.86
193,37.45,5.83,8.50,0.00,0.59,0.86
194,37.34,6.79,8.55,0.01,0.59,0.84
195,37.08,7.62,8.55,0.01,0.60,0.86
196,36.73,8.41,8.02,0.01,0.60,0.86
197,36.50,9.08,7.54,0.01,0.61,0.84
198,36.63,9.47,7.59,-0.00,0.60,0.86
199,37.07,9.45,7.34,-0.00,0.60,0.85
200,37.45,9.22,7.02,-0.01,0.60,0.85
201,37.95,8.87,6.79,-0.02,0.60,0.85
202,38.26,9.30,6.70,-0.01,0.61,0.85
203,38.67,9.37,6.75,-0.03,0.61,0.84
204,39.39,9.33,6.99,-0.03,0.61,0.85
205,39.60,8.72,7.24,-0.03,0.62,0.84
206,40.23,7.82,7.88,-0.03,0.62,0.84
207,40.66,6.90,8.08,-0.03,0.63,0.83
208,40.76,6.08,8.52,-0.03,0.63,0.83
209,40.78,5.71,8.99,-0.02,0.63,0.83
210,40.96,5.76,9.25,-0.02,0.64,0.83
211,41.11,6.61,9.22,-0.01,0.64,0.83
212,41.25,7.56,9.30,-0.01,0.64,0.83
213,41.13,8.55,8.99,0.00,0.64,0.82
214,40.90,10.14,9.24,0.00,0.64,0.83
215,41.95,10.56,9.37,-0.01,0.65,0.82
216,42.53,10.49,9.36,-0.01,0.65,0.81
217,42.99,9.98,9.24,-0.01,0.65,0.81
218,43.04,9.37,8.82,-0.01,0.65,0.81
219,43.28,8.12,8.63,-0.02,0.66,0.81
220,43.65,7.60,8.69,-0.02,0.66,0.80
221,44.24,6.78,8.82,-0.02,0.66,0.82
222,44.98,6.40,8.64,-0.02,0.67,0.80
223,45.68,6.47,8.27,-0.02,0.68,0.80
224,46.29,6.35,8.23,-0.02,0.68,0.79
225,46.52,7.01,8.47,-0.01,0.69,0.79
226,46.99,7.59,8.29,-0.00,0.69,0.79
227,47.13,8.43,8.55,-0.00,0.71,0.77
228,47.07,9.56,8.44,-0.00,0.70,0.77
229,47.15,10.31,8.23,-0.01,0.70,0.77
230,47.62,10.70,8.12,-0.01,0.70,0.76
231,48.15,11.08,8.23,-0.01,0.70,0.76
232,48.61,11.53,8.31,-0.01,0.70,0.75
233,48.38,11.59,8.06,-0.01,0.71,0.75
234,48.40,11.89,8.35,-0.02,0.72,0.74
235,48.31,11.77,8.08,-0.02,0.71,0.74
236,48.46,11.15,8.21,-0.03,0.72,0.74
237,48.60,9.91,8.38,-0.04,0.72,0.73
238,48.92,8.72,8.37,-0.03,0.71,0.73
239,49.37,7.24,8.72,-0.04,0.72,0.72
240,50.32,6.50,9.01,-0.03,0.73,0.74
241,51.16,6.78,9.82,-0.03,0.72,0.73
242,52.05,7.51,10.03,-0.02,0.73,0.71
243,52.87,8.90,9.95,-0.01,0.73,0.71
244,53.10,10.26,9.97,-0.01,0.74,0.68
245,53.24,12.00,10.09,-0.01,0.74,0.69
246,53.07,12.93,10.66,-0.01,0.75,0.68
247,53.05,13.50,10.69,-0.02,0.75,0.67
248,53.15,13.07,11.07,-0.03,0.76,0.67
249,53.19,11.79,11.13,-0.03,0.76,0.65
250,53.13,9.98,11.11,-0.03,0.77,0.65
251,53.33,8.82,10.73,-0.03,0.77,0.65
252,53.31,8.11,10.92,-0.02,0.77,0.64
253,53.45,7.30,11.07,-0.03,0.77,0.63
254,53.31,7.47,11.04,-0.02,0.78,0.63
255,52.99,7.44,11.05,-0.02,0.79,0.61
256,52.96,7.74,11.36,-0.02,0.79,0.61
257,53.28,8.66,11.86,-0.01,0.79,0.60
258,53.48,9.39,12.53,-0.00,0.80,0.60
259,53.53,10.38,13.13,-0.01,0.80,0.60
260,53.88,11.69,13.82,-0.01,0.80,0.59
261,54.21,12.60,14.47,-0.02,0.80,0.58
262,54.70,12.03,14.75,-0.03,0.80,0.58
263,55.89,11.10,14.37,-0.02,0.80,0.58
264,56.06,10.85,16.03,-0.03,0.80,0.59
265,55.80,10.78,15.39,-0.02,0.82,0.56
266,56.00,11.98,15.62,-0.01,0.82,0.56
267,56.23,12.98,15.63,-0.00,0.83,0.55
268,56.26,13.69,15.76,-0.01,0.83,0.53
269,56.40,15.33,15.66,0.00,0.82,0.53
270,56.72,16.46,15.44,0.01,0.83,0.52
271,56.81,17.86,15.36,0.02,0.83,0.50
272,56.76,18.92,14.60,0.03,0.84,0.50
273,56.90,20.44,14.00,0.03,0.84,0.49
274,56.37,20.73,13.51,0.03,0.85,0.48
275,56.41,22.20,12.55,0.03,0.85,0.47
276,55.44,25.73,11.15,0.05,0.86,0.46
277,57.40,24.21,10.40,0.03,0.86,0.46
278,56.99,26.21,9.36,0.04,0.87,0.44
279,56.41,26.41,8.34,0.04,0.87,0.43
280,55.47,28.41,7.16,0.05,0.89,0.42
281,54.53,29.68,5.66,0.03,0.89,0.41
282,54.11,28.53,5.60,0.02,0.89,0.41
283,53.15,27.42,5.13,0.01,0.89,0.40
284,52.50,25.50,4.70,-0.02,0.89,0.41
285,52.27,23.30,4.81,-0.03,0.89,0.41
286,52.46,20.43,5.34,-0.03,0.89,0.41
287,52.93,17.73,5.54,-0.04,0.88,0.41
288,53.27,16.46,5.91,-0.03,0.89,0.41
289,54.06,14.38,6.00,-0.04,0.89,0.40
290,54.38,13.10,6.40,-0.04,0.89,0.39
291,54.63,11.37,7.08,-0.05,0.91,0.38
292,55.07,9.69,7.71,-0.04,0.90,0.38
293,55.39,9.21,8.24,-0.04,0.91,0.37
294,55.39,8.50,8.99,-0.03,0.92,0.36
295,54.92,8.23,9.24,-0.02,0.93,0.35
296,54.11,8.41,8.92,-0.01,0.93,0.34
297,53.45,8.87,8.96,-0.00,0.94,0.35
298,52.90,9.47,9.53,-0.01,0.94,0.35
299,52.60,9.28,9.63,-0.01,0.94,0.34
300,51.62,8.23,9.08,-0.00,0.95,0.34
301,50.47,7.25,8.73,-0.01,0.95,0.32
302,49.22,5.60,8.52,-0.02,0.95,0.33
303,48.37,4.70,8.99,-0.02,0.96,0.32
304,48.06,3.88,9.19,-0.02,0.95,0.34
305,47.69,3.05,9.07,-0.02,0.96,0.33
306,47.34,2.44,8.90,-0.02,0.95,0.34
307,47.10,2.14,9.16,-0.02,0.95,0.33
308,46.69,2.35,9.71,-0.02,0.95,0.33
309,46.55,2.49,9.89,-0.02,0.95,0.32
310,46.32,2.05,10.49,-0.02,0.95,0.32
311,45.74,2.75,11.22,-0.01,0.95,0.33
312,45.27,3.77,11.68,-0.01,0.95,0.32
313,45.16,5.19,12.09,-0.02,0.95,0.33
314,45.01,6.66,12.05,-0.01,0.94,0.33
315,45.13,7.57,12.49,-0.03,0.94,0.32
316,45.56,8.08,13.44,-0.05,0.94,0.33
317,45.37,7.11,13.80,-0.06,0.93,0.32
318,45.91,5.59,14.90,-0.07,0.93,0.33
319,46.67,3.19,15.88,-0.08,0.93,0.33
320,47.30,1.21,17.24,-0.08,0.93,0.33
321,48.70,0.03,19.21,-0.08,0.93,0.32
322,50.09,0.32,20.89,-0.06,0.92,0.31
323,51.37,1.74,21.92,-0.05,0.93,0.31
324,52.37,2.46,22.32,-0.04,0.93,0.31
325,53.36,3.31,23.37,-0.03,0.93,0.30
326,54.40,3.89,24.15,-0.02,0.93,0.30
327,55.16,4.70,24.58,-0.01,0.93,0.28
328,55.37,4.82,24.66,-0.01,0.93,0.27
329,55.94,5.63,24.96,-0.00,0.93,0.26
330,56.64,6.27,25.53,-0.01,0.92,0.26
331,57.34,7.28,25.71,-0.00,0.93,0.25
332,58.17,8.26,25.63,-0.00,0.93,0.24
333,59.11,8.82,26.17,0.00,0.93,0.24
334,59.73,9.27,26.87,-0.00,0.93,0.23
335,60.27,9.22,27.62,0.01,0.93,0.20
336,60.95,9.18,27.07,0.01,0.94,0.18
337,57.31,15.45,26.24,0.05,0.96,0.19
338,59.56,9.19,27.39,0.01,0.93,0.17
339,59.01,11.74,28.14,0.04,0.95,0.17
340,62.02,5.89,29.71,0.01,0.93,0.17
341,60.56,8.37,29.10,0.04,0.95,0.15
342,59.92,7.53,29.21,0.05,0.95,0.14
343,60.29,7.07,29.34,0.06,0.95,0.14
344,60.53,6.90,29.22,0.07,0.95,0.13
345,60.69,7.07,29.21,0.09,0.95,0.12
346,60.75,7.82,28.66,0.10,0.95,0.13
347,61.11,9.82,28.32,0.11,0.94,0.12
348,61.76,11.39,27.79,0.11,0.94,0.11
349,62.37,12.23,27.82,0.10,0.94,0.10
350,62.58,12.60,27.73,0.10,0.94,0.10
351,63.37,11.21,26.99,0.08,0.94,0.08
352,62.93,10.66,27.10,0.08,0.94,0.08
353,64.06,6.85,27.36,0.09,0.95,0.05
354,64.96,2.70,28.49,0.09,0.94,0.09
355,64.90,1.71,27.79,0.10,0.93,0.06
356,65.28,1.73,27.44,0.11,0.93,0.06
357,65.95,1.60,27.21,0.12,0.93,0.05
358,66.64,1.79,27.21,0.14,0.93,0.06
359,67.94,2.37,27.40,0.14,0.92,0.05
360,69.39,3.33,27.21,0.15,0.92,0.05
361,70.31,3.82,26.44,0.15,0.92,0.03
362,70.78,3.83,25.59,0.15,0.91,0.02
363,71.30,3.51,25.04,0.15,0.92,0.01
364,72.35,3.47,24.47,0.15,0.91,0.01
365,73.36,3.48,23.24,0.16,0.92,0.01
366,74.37,2.95,21.59,0.15,0.92,-0.01
367,74.99,1.97,20.58,0.15,0.92,-0.02
368,75.94,2.02,19.85,0.15,0.92,-0.04
369,76.61,1.27,19.57,0.14,0.91,-0.04
370,77.05,0.56,19.05,0.14,0.92,-0.06
371,77.10,0.64,19.65,0.14,0.92,-0.08
372,77.53,0.12,20.17,0.14,0.91,-0.10
373,78.06,1.57,21.07,0.16,0.93,-0.11
374,77.69,0.89,20.85,0.14,0.92,-0.13
375,77.28,-0.09,21.47,0.15,0.93,-0.15
376,78.00,-3.36,21.92,0.14,0.92,-0.13
377,76.34,0.26,22.60,0.17,0.91,-0.19
378,76.99,3.48,23.33,0.17,0.93,-0.21
379,76.52,2.92,22.98,0.18,0.92,-0.22
380,75.50,3.08,23.28,0.18,0.92,-0.23
381,74.96,3.15,23.97,0.18,0.93,-0.24
382,73.53,3.24,24.09,0.20,0.92,-0.25
383,72.75,1.51,23.80,0.20,0.91,-0.25
384,71.95,0.73,22.40,0.21,0.90,-0.27
385,71.04,0.40,22.11,0.22,0.91,-0.29
386,69.36,-5.21,19.01,0.19,0.89,-0.24
387,68.92,5.68,22.18,0.25,0.92,-0.33
388,69.45,4.37,21.05,0.22,0.91,-0.33
389,67.18,4.47,20.24,0.24,0.92,-0.33
390,66.32,5.25,20.35,0.24,0.91,-0.35
391,64.99,6.85,21.42,0.24,0.92,-0.36
392,62.69,6.49,21.68,0.23,0.92,-0.38
393,59.80,6.99,21.15,0.24,0.92,-0.39
394,56.03,7.36,20.41,0.25,0.92,-0.40
395,52.79,7.15,19.92,0.25,0.91,-0.40
396,51.39,7.42,20.55,0.24,0.91,-0.40
397,48.61,7.40,21.33,0.24,0.91,-0.41
398,45.62,6.99,21.01,0.24,0.91,-0.41
399,43.56,7.16,20.93,0.24,0.91,-0.40
400,41.13,8.90,21.47,0.24,0.90,-0.39
