,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
135,47.53,0.89,9.92,-0.06,0.46,0.90
136,47.65,0.76,10.02,-0.06,0.46,0.90
137,47.74,0.81,10.15,-0.05,0.47,0.89
138,47.56,0.95,10.40,-0.05,0.48,0.89
139,47.37,2.00,10.40,-0.04,0.49,0.89
140,46.89,2.47,10.72,-0.05,0.50,0.88
141,46.27,2.82,10.99,-0.04,0.50,0.88
142,45.65,3.36,10.99,-0.04,0.50,0.88
143,45.25,3.04,11.44,-0.05,0.51,0.86
144,44.76,2.89,11.59,-0.04,0.51,0.87
145,44.66,2.23,11.30,-0.05,0.51,0.88
146,44.95,1.80,11.24,-0.05,0.51,0.89
147,44.92,1.73,11.60,-0.05,0.51,0.87
148,45.08,1.45,11.57,-0.05,0.52,0.87
149,45.13,2.02,11.60,-0.05,0.53,0.87
150,45.19,2.08,11.51,-0.05,0.52,0.87
151,45.53,1.74,11.34,-0.06,0.53,0.88
152,46.02,1.44,11.80,-0.05,0.54,0.88
153,46.76,0.95,11.77,-0.06,0.54,0.87
154,47.39,0.58,11.82,-0.05,0.54,0.88
155,47.69,0.90,11.88,-0.04,0.55,0.87
156,47.91,0.82,12.02,-0.05,0.55,0.87
157,47.97,0.53,12.11,-0.04,0.57,0.86
158,48.14,0.20,11.86,-0.04,0.57,0.85
159,48.35,0.06,11.82,-0.04,0.57,0.85
160,48.21,-0.21,11.76,-0.04,0.57,0.86
161,47.85,-0.46,12.15,-0.04,0.58,0.84
162,47.80,-0.31,12.06,-0.04,0.59,0.84
163,47.65,0.14,12.24,-0.04,0.59,0.84
164,47.40,0.82,12.55,-0.03,0.60,0.83
165,47.11,1.83,12.92,-0.03,0.61,0.83
166,46.87,2.96,13.18,-0.03,0.62,0.82
167,46.44,3.95,13.48,-0.02,0.62,0.82
168,46.35,5.37,13.66,-0.02,0.62,0.82
169,45.95,7.05,13.95,-0.02,0.62,0.82
170,45.85,8.02,14.15,-0.02,0.63,0.83
171,46.00,8.60,14.43,-0.03,0.63,0.82
172,46.06,8.27,14.09,-0.03,0.63,0.83
173,46.76,6.92,13.66,-0.04,0.64,0.83
174,47.33,5.91,13.57,-0.04,0.63,0.81
175,47.68,4.66,13.73,-0.04,0.64,0.81
176,48.20,3.77,13.10,-0.03,0.65,0.81
177,48.66,3.82,12.99,-0.03,0.65,0.81
178,49.40,4.99,13.16,-0.03,0.65,0.81
179,50.23,5.82,13.45,-0.02,0.66,0.80
180,50.79,6.98,13.50,-0.02,0.66,0.79
181,50.98,8.53,13.65,-0.01,0.67,0.78
182,50.98,8.76,13.92,-0.00,0.68,0.78
183,51.08,9.91,14.64,0.01,0.69,0.80
184,50.69,9.04,14.34,-0.01,0.69,0.76
185,50.20,9.18,14.05,-0.02,0.70,0.75
186,49.50,8.82,14.12,-0.01,0.70,0.74
187,49.04,8.79,14.32,-0.02,0.70,0.74
188,48.64,8.43,14.46,-0.01,0.70,0.74
189,48.27,7.56,13.73,-0.02,0.71,0.73
190,48.08,5.86,13.16,-0.02,0.71,0.75
191,47.82,4.79,13.45,-0.02,0.71,0.74
192,47.83,3.86,13.05,-0.02,0.70,0.75
193,47.94,2.87,12.90,-0.01,0.71,0.74
194,47.76,2.58,12.55,-0.00,0.71,0.74
195,48.46,2.32,12.53,-0.01,0.71,0.75
196,48.99,1.80,12.35,-0.01,0.71,0.74
197,49.86,1.80,12.37,0.00,0.71,0.74
198,50.84,1.95,12.27,0.00,0.71,0.74
199,51.98,2.93,12.43,0.00,0.71,0.74
200,52.99,3.89,12.72,0.01,0.72,0.72
201,53.65,5.51,12.63,0.02,0.72,0.72
202,54.46,6.63,12.53,0.01,0.72,0.70
203,55.48,7.31,12.55,-0.00,0.73,0.68
204,55.50,7.36,12.72,0.01,0.74,0.69
205,55.24,6.75,12.79,0.00,0.75,0.67
206,55.24,5.04,12.27,-0.01,0.75,0.67
207,54.98,3.63,11.53,-0.01,0.75,0.67
208,54.92,1.02,11.10,-0.02,0.75,0.66
209,54.76,-0.73,11.28,-0.01,0.76,0.65
210,54.81,-2.05,11.05,-0.01,0.77,0.66
211,55.51,-2.35,11.27,-0.00,0.78,0.65
212,56.15,-1.28,11.40,0.02,0.78,0.65
213,56.98,-0.55,11.53,0.02,0.79,0.63
214,57.53,0.52,11.76,0.02,0.78,0.64
215,57.80,1.83,11.80,0.03,0.80,0.63
216,58.20,3.45,11.40,0.03,0.80,0.64
217,58.21,4.73,11.40,0.03,0.82,0.62
218,58.21,5.40,10.96,0.03,0.82,0.62
219,58.31,5.07,10.53,0.02,0.82,0.63
220,58.44,4.56,9.89,0.02,0.82,0.61
221,58.82,4.06,9.50,0.02,0.83,0.60
222,58.89,3.60,8.73,0.02,0.83,0.59
223,59.19,2.73,8.18,0.01,0.83,0.59
224,59.40,1.82,7.80,0.02,0.82,0.58
225,59.97,1.24,7.48,0.02,0.82,0.58
226,60.41,1.01,7.15,0.02,0.83,0.57
227,60.55,0.89,6.84,0.02,0.82,0.56
228,60.64,1.42,6.78,0.02,0.82,0.55
229,61.18,3.28,6.92,0.03,0.82,0.55
230,61.74,4.79,7.22,0.02,0.83,0.53
231,61.95,5.62,7.34,0.03,0.84,0.53
232,62.23,6.21,7.45,0.02,0.84,0.51
233,62.17,6.85,7.48,0.01,0.85,0.51
234,62.12,6.67,8.02,0.01,0.85,0.50
235,62.44,6.47,8.23,0.02,0.86,0.49
236,62.50,6.08,8.34,0.01,0.86,0.49
237,62.24,5.65,8.52,0.01,0.86,0.47
238,62.00,5.62,8.58,0.01,0.86,0.46
239,61.85,5.86,8.60,0.01,0.87,0.46
240,61.76,5.68,8.78,0.02,0.88,0.44
241,61.13,6.05,8.61,0.02,0.88,0.42
242,60.37,6.00,8.49,0.01,0.88,0.42
243,59.97,5.22,9.25,0.01,0.89,0.42
244,59.33,4.32,9.54,0.00,0.89,0.40
245,58.90,3.54,9.82,0.01,0.89,0.39
246,57.65,4.70,9.66,0.03,0.90,0.38
247,57.24,3.42,10.38,0.03,0.90,0.38
248,57.08,3.73,9.86,0.03,0.90,0.37
249,57.82,3.77,10.29,0.03,0.89,0.38
250,57.76,3.59,10.47,0.03,0.89,0.37
251,57.39,4.18,10.34,0.04,0.90,0.36
252,56.82,4.60,10.34,0.04,0.89,0.36
253,56.11,4.79,9.85,0.03,0.90,0.36
254,55.63,4.08,10.29,0.03,0.91,0.35
255,55.31,3.71,10.67,0.02,0.91,0.34
256,54.98,4.14,11.02,0.03,0.92,0.34
257,54.15,4.84,10.98,0.03,0.92,0.33
258,53.73,5.85,11.42,0.03,0.92,0.33
259,53.65,6.60,11.76,0.04,0.91,0.32
260,53.48,7.08,12.53,0.04,0.92,0.32
261,53.57,7.47,12.37,0.04,0.92,0.31
262,53.53,7.39,12.15,0.04,0.92,0.31
263,53.16,6.61,11.97,0.02,0.92,0.30
264,53.19,5.02,11.60,0.02,0.91,0.30
265,53.16,3.80,11.92,0.03,0.93,0.29
266,51.88,3.60,12.27,0.03,0.93,0.29
267,51.37,1.80,11.59,0.03,0.93,0.28
268,51.04,1.10,11.73,0.04,0.93,0.27
269,51.04,0.47,11.69,0.04,0.93,0.27
270,50.92,0.29,11.48,0.05,0.93,0.28
271,50.64,-0.11,11.28,0.05,0.92,0.28
272,50.70,0.17,11.05,0.04,0.93,0.28
273,51.25,0.66,10.87,0.05,0.93,0.27
274,51.47,0.84,11.18,0.04,0.93,0.26
275,51.51,1.08,11.50,0.05,0.93,0.26
276,51.86,1.33,11.85,0.04,0.92,0.26
277,52.11,1.63,11.88,0.04,0.92,0.26
278,52.56,1.45,11.86,0.05,0.92,0.25
279,53.04,2.03,12.23,0.06,0.92,0.25
280,53.65,3.10,12.35,0.06,0.91,0.23
281,54.44,3.89,12.35,0.06,0.91,0.21
282,55.24,3.92,12.23,0.06,0.90,0.22
283,56.66,2.53,11.63,0.06,0.90,0.22
284,58.23,-3.27,9.53,0.05,0.89,0.24
285,59.95,-2.47,9.68,0.05,0.90,0.19
286,62.37,-2.44,8.64,0.05,0.91,0.16
287,62.95,-6.12,6.89,0.02,0.91,0.16
288,63.27,-10.23,5.76,0.02,0.92,0.14
289,62.87,-13.79,6.27,0.02,0.93,0.12
290,62.76,-16.47,5.48,0.03,0.93,0.13
291,62.34,-18.24,5.31,0.03,0.93,0.11
292,62.98,-22.23,3.01,0.03,0.91,0.21
293,62.63,-15.13,5.91,0.06,0.93,0.09
294,61.80,-8.96,6.76,0.09,0.94,0.10
295,61.01,-4.92,7.91,0.07,0.94,0.09
296,59.98,-0.31,8.95,0.07,0.95,0.08
297,59.08,1.01,9.51,0.06,0.96,0.08
298,57.68,3.62,10.76,0.06,0.96,0.07
299,56.29,5.47,11.47,0.05,0.95,0.08
300,55.39,6.69,13.05,0.05,0.96,0.10
301,55.25,7.89,13.92,0.06,0.95,0.10
302,55.48,8.92,14.87,0.06,0.96,0.11
303,55.82,9.44,15.28,0.06,0.94,0.10
304,56.56,8.63,15.83,0.06,0.95,0.11
305,57.08,7.73,16.29,0.06,0.95,0.11
306,58.49,6.38,16.47,0.07,0.94,0.10
307,59.66,4.75,16.05,0.08,0.95,0.10
308,61.04,3.74,15.68,0.09,0.95,0.09
309,61.86,2.69,14.96,0.08,0.94,0.08
310,62.35,1.63,14.26,0.09,0.96,0.07
311,60.44,2.08,13.89,0.10,0.97,0.04
312,64.69,-0.55,13.73,0.09,0.96,0.05
313,65.83,-3.39,12.89,0.09,0.96,0.07
314,66.09,3.68,15.08,0.11,0.97,0.02
315,65.97,4.43,14.17,0.12,0.97,0.02
316,65.36,5.31,14.24,0.11,0.97,0.00
317,64.92,6.90,14.76,0.10,0.98,-0.01
318,64.37,6.60,14.92,0.10,0.98,-0.01
319,62.69,7.21,14.84,0.10,0.98,-0.02
320,63.66,8.09,14.55,0.11,0.98,-0.02
321,63.71,7.34,14.66,0.11,0.99,-0.01
322,64.18,7.89,15.36,0.11,0.98,-0.03
323,64.17,7.63,14.93,0.11,0.98,-0.03
324,64.12,8.00,14.43,0.12,0.97,-0.05
325,64.00,7.60,14.05,0.11,0.98,-0.05
326,63.92,6.35,13.89,0.11,0.98,-0.06
327,63.42,6.24,14.06,0.11,0.98,-0.08
328,63.01,5.95,13.88,0.12,0.97,-0.07
329,63.66,5.15,14.12,0.12,0.98,-0.08
330,63.57,6.85,14.29,0.13,0.98,-0.09
331,63.48,7.80,14.63,0.14,0.97,-0.09
332,64.08,7.92,14.60,0.14,0.96,-0.09
333,64.76,8.12,14.67,0.13,0.95,-0.10
334,65.40,7.24,14.76,0.13,0.95,-0.10
335,65.92,6.37,15.07,0.13,0.94,-0.11
336,66.92,5.73,14.75,0.13,0.95,-0.13
337,67.31,5.22,14.53,0.14,0.94,-0.13
338,67.51,5.22,13.95,0.15,0.94,-0.14
339,67.37,4.99,13.56,0.15,0.94,-0.15
340,68.09,4.69,13.01,0.16,0.93,-0.16
341,68.56,6.03,12.17,0.16,0.94,-0.18
342,68.00,6.08,11.79,0.16,0.93,-0.19
343,67.57,5.74,11.10,0.15,0.94,-0.20
344,66.56,5.62,11.65,0.14,0.94,-0.22
345,65.62,4.82,12.06,0.14,0.94,-0.23
346,64.17,4.26,12.27,0.13,0.94,-0.25
347,62.21,2.96,12.64,0.14,0.94,-0.25
348,60.49,1.45,12.84,0.13,0.93,-0.26
349,59.66,0.95,12.76,0.15,0.92,-0.26
350,59.68,1.02,12.31,0.15,0.91,-0.26
351,59.77,0.87,11.76,0.16,0.90,-0.26
352,60.55,1.91,11.45,0.15,0.89,-0.26
353,61.22,3.04,11.48,0.16,0.88,-0.27
354,61.91,4.29,11.83,0.16,0.88,-0.27
355,63.39,5.97,11.85,0.16,0.87,-0.27
356,64.23,7.16,12.24,0.16,0.86,-0.29
357,65.68,7.08,12.20,0.15,0.86,-0.29
358,67.40,6.87,12.31,0.15,0.86,-0.30
359,69.07,6.05,12.03,0.15,0.85,-0.31
360,69.91,4.95,11.63,0.15,0.85,-0.33
361,71.08,4.64,11.40,0.16,0.85,-0.35
362,71.83,5.16,11.27,0.17,0.85,-0.36
363,71.82,5.28,10.98,0.17,0.85,-0.37
364,70.79,6.66,11.27,0.18,0.85,-0.40
365,71.89,7.47,11.45,0.18,0.85,-0.40
366,71.94,8.78,11.48,0.19,0.85,-0.40
367,72.76,10.73,11.91,0.19,0.84,-0.41
368,70.21,12.99,12.27,0.19,0.85,-0.45
369,69.53,14.56,12.70,0.18,0.86,-0.47
370,69.39,16.29,12.92,0.20,0.86,-0.48
371,68.35,16.35,12.89,0.18,0.85,-0.48
372,65.95,16.32,12.95,0.19,0.85,-0.49
373,64.14,16.18,13.16,0.18,0.85,-0.50
374,63.50,14.98,12.69,0.18,0.84,-0.49
375,61.66,13.60,12.21,0.19,0.84,-0.49
376,60.44,12.49,11.88,0.19,0.83,-0.48
377,59.24,10.89,11.85,0.19,0.83,-0.48
378,58.72,10.14,11.56,0.19,0.81,-0.46
379,58.35,9.45,11.45,0.19,0.81,-0.46
380,57.89,8.99,11.60,0.20,0.81,-0.45
381,57.56,9.21,11.18,0.20,0.80,-0.44
382,56.87,8.92,10.89,0.19,0.80,-0.44
383,56.49,8.78,10.73,0.20,0.79,-0.42
384,55.63,9.25,10.55,0.20,0.79,-0.39
385,54.96,9.01,10.40,0.18,0.78,-0.38
386,54.47,9.95,9.91,0.18,0.77,-0.36
387,54.12,10.32,9.40,0.16,0.76,-0.33
388,53.24,11.40,9.18,0.15,0.74,-0.31
389,54.43,13.40,9.92,0.13,0.74,-0.29
390,56.09,15.42,10.81,0.13,0.71,-0.26
391,58.81,18.17,11.28,0.12,0.69,-0.24
392,62.67,21.71,12.72,0.12,0.68,-0.24
393,66.79,25.86,15.31,0.11,0.66,-0.25
394,72.56,30.44,18.95,0.12,0.63,-0.27
395,78.82,34.92,23.37,0.13,0.62,-0.31
396,85.39,40.09,27.60,0.16,0.62,-0.36
397,91.73,44.81,31.86,0.20,0.62,-0.42
398,97.65,47.95,34.99,0.24,0.63,-0.50
399,102.98,48.64,36.82,0.28,0.65,-0.58
400,106.98,46.79,38.09,0.29,0.67,-0.67
