,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
92,40.99,9.13,6.46,-0.03,0.18,1.01
93,40.31,9.27,6.31,-0.04,0.19,1.01
94,40.03,8.49,6.47,-0.04,0.20,1.01
95,40.06,7.57,6.87,-0.05,0.20,1.02
96,40.40,7.22,6.64,-0.05,0.20,1.02
97,40.26,7.60,6.84,-0.05,0.20,1.04
98,40.60,6.46,7.44,-0.05,0.21,1.03
99,41.22,6.40,7.57,-0.05,0.21,1.02
100,41.36,6.47,7.77,-0.04,0.22,1.03
101,41.47,7.39,7.86,-0.04,0.23,1.03
102,41.74,7.69,7.83,-0.04,0.23,1.03
103,41.85,7.74,7.77,-0.04,0.24,1.03
104,42.09,7.76,8.00,-0.04,0.25,1.02
105,42.41,7.69,7.97,-0.04,0.25,1.02
106,42.38,8.18,7.71,-0.03,0.25,1.04
107,42.41,8.56,7.59,-0.03,0.25,1.02
108,41.82,8.73,7.37,-0.03,0.25,1.03
109,41.92,9.02,7.24,-0.04,0.26,1.02
110,42.21,8.58,7.30,-0.05,0.27,1.03
111,42.66,8.20,7.33,-0.05,0.27,1.03
112,42.98,8.08,7.39,-0.05,0.27,1.02
113,43.05,7.83,7.24,-0.04,0.28,1.03
114,43.56,7.56,7.11,-0.05,0.28,1.03
115,44.08,7.15,7.04,-0.05,0.28,1.03
116,44.64,6.76,7.44,-0.05,0.29,1.02
117,45.22,7.19,6.84,-0.04,0.29,1.02
118,45.05,7.63,6.76,-0.04,0.31,1.02
119,45.11,8.14,6.82,-0.05,0.31,1.02
120,45.42,8.81,6.87,-0.05,0.31,1.02
121,45.51,9.88,7.02,-0.06,0.31,1.00
122,45.51,11.01,7.19,-0.06,0.32,1.00
123,45.53,11.24,7.16,-0.06,0.32,1.00
124,45.71,11.24,7.50,-0.07,0.32,1.00
125,45.95,11.25,7.51,-0.07,0.33,1.00
126,46.21,11.15,7.76,-0.08,0.33,1.00
127,46.89,10.60,7.95,-0.08,0.34,1.00
128,47.33,10.27,8.43,-0.09,0.34,0.99
129,47.53,9.95,8.76,-0.10,0.35,0.98
130,47.65,9.79,9.11,-0.09,0.36,0.97
131,47.85,9.71,9.65,-0.09,0.37,0.97
132,47.76,9.66,10.09,-0.08,0.38,0.96
133,47.51,10.38,9.97,-0.06,0.38,0.95
134,46.85,11.59,9.60,-0.07,0.38,0.94
135,46.23,12.03,9.66,-0.07,0.39,0.94
136,45.68,12.46,9.68,-0.07,0.40,0.93
137,45.33,12.32,9.92,-0.08,0.41,0.94
138,44.73,11.95,9.94,-0.07,0.41,0.93
139,44.20,11.60,10.03,-0.09,0.42,0.92
140,43.86,10.90,10.44,-0.09,0.42,0.93
141,44.34,11.04,10.79,-0.08,0.42,0.94
142,44.52,10.79,11.39,-0.07,0.43,0.93
143,44.03,10.75,11.48,-0.06,0.43,0.93
144,43.77,10.93,11.31,-0.06,0.44,0.94
145,43.48,11.25,10.46,-0.06,0.45,0.95
146,43.69,11.02,9.91,-0.07,0.49,0.94
147,42.95,10.58,9.92,-0.08,0.49,0.93
148,42.72,9.13,9.89,-0.10,0.50,0.94
149,42.93,7.98,10.03,-0.10,0.50,0.92
150,42.92,7.18,10.20,-0.09,0.51,0.93
151,42.87,6.78,10.63,-0.09,0.51,0.92
152,42.81,6.66,10.75,-0.09,0.51,0.93
153,42.23,5.69,10.67,-0.08,0.51,0.92
154,41.42,5.39,10.82,-0.08,0.52,0.91
155,40.58,4.90,11.21,-0.09,0.52,0.91
156,40.14,3.97,11.42,-0.09,0.52,0.91
157,39.92,3.30,11.91,-0.10,0.53,0.92
158,40.34,3.01,12.05,-0.09,0.52,0.92
159,40.46,2.95,12.67,-0.08,0.53,0.91
160,40.82,2.35,12.72,-0.08,0.53,0.92
161,40.47,1.56,12.66,-0.08,0.53,0.91
162,39.86,0.58,12.82,-0.08,0.54,0.90
163,39.92,0.20,12.95,-0.07,0.54,0.90
164,40.06,1.16,13.21,-0.07,0.54,0.90
165,40.34,2.15,13.31,-0.06,0.54,0.91
166,40.52,3.65,13.30,-0.05,0.55,0.90
167,40.60,4.24,13.37,-0.06,0.56,0.90
168,40.21,4.40,13.11,-0.06,0.55,0.89
169,39.83,3.62,12.56,-0.06,0.56,0.90
170,39.57,1.77,12.92,-0.07,0.56,0.88
171,39.45,0.58,12.72,-0.07,0.56,0.89
172,39.02,-0.35,12.55,-0.06,0.57,0.88
173,38.76,-0.99,12.35,-0.06,0.56,0.89
174,39.11,-1.11,11.95,-0.05,0.56,0.89
175,39.86,-0.29,12.15,-0.05,0.57,0.89
176,40.14,0.84,12.64,-0.05,0.56,0.89
177,40.05,2.53,12.73,-0.05,0.58,0.87
178,40.17,4.87,13.24,-0.04,0.58,0.87
179,40.46,6.75,13.40,-0.04,0.58,0.88
180,40.72,7.57,13.37,-0.05,0.58,0.87
181,40.96,7.44,13.08,-0.05,0.58,0.86
182,40.89,6.20,12.21,-0.06,0.59,0.85
183,41.11,4.14,11.74,-0.06,0.60,0.86
184,41.44,2.49,11.76,-0.07,0.60,0.85
185,41.42,1.10,11.51,-0.08,0.60,0.85
186,41.42,0.66,11.94,-0.07,0.61,0.84
187,41.57,0.29,11.89,-0.07,0.61,0.85
188,41.45,0.09,12.08,-0.06,0.60,0.83
189,41.65,1.04,12.44,-0.05,0.62,0.85
190,42.02,2.15,12.58,-0.06,0.62,0.85
191,42.52,3.53,12.53,-0.05,0.62,0.85
192,42.99,4.37,12.70,-0.05,0.62,0.83
193,43.45,4.53,12.58,-0.06,0.63,0.83
194,43.86,4.34,12.46,-0.06,0.64,0.83
195,43.94,4.35,12.50,-0.06,0.64,0.84
196,44.08,4.09,12.23,-0.06,0.64,0.83
197,44.41,3.50,11.91,-0.05,0.64,0.82
198,45.08,2.78,12.11,-0.06,0.65,0.82
199,45.54,2.02,11.85,-0.06,0.65,0.81
200,46.02,1.24,11.71,-0.06,0.65,0.81
201,46.02,0.75,12.14,-0.06,0.66,0.79
202,46.14,0.64,12.35,-0.06,0.67,0.79
203,45.92,0.03,12.63,-0.06,0.68,0.79
204,45.80,0.14,12.87,-0.05,0.67,0.77
205,45.30,0.43,13.08,-0.05,0.68,0.77
206,45.11,1.44,13.45,-0.05,0.68,0.77
207,45.01,1.69,13.69,-0.04,0.68,0.77
208,45.18,2.41,13.44,-0.04,0.69,0.77
209,45.10,2.31,13.27,-0.05,0.69,0.77
210,45.08,1.80,12.78,-0.05,0.69,0.76
211,45.69,1.83,12.92,-0.05,0.69,0.77
212,46.23,0.98,12.81,-0.04,0.70,0.76
213,46.53,-0.02,12.61,-0.04,0.70,0.75
214,46.37,-0.66,12.29,-0.03,0.71,0.74
215,46.40,-1.34,12.46,-0.03,0.71,0.73
216,46.09,-0.89,12.20,-0.01,0.71,0.73
217,45.77,-0.11,12.15,-0.02,0.72,0.72
218,45.40,1.08,12.37,-0.01,0.72,0.73
219,45.19,2.20,12.05,-0.01,0.72,0.72
220,44.99,3.76,11.85,-0.00,0.72,0.72
221,44.76,4.78,11.63,-0.01,0.72,0.71
222,45.15,4.75,11.97,-0.02,0.73,0.72
223,45.53,4.95,12.20,-0.03,0.73,0.72
224,46.18,4.66,12.29,-0.03,0.72,0.72
225,46.92,4.11,12.27,-0.03,0.73,0.71
226,47.68,3.80,12.21,-0.03,0.73,0.70
227,48.50,3.18,11.73,-0.03,0.73,0.70
228,49.30,2.32,11.16,-0.03,0.74,0.69
229,49.65,2.20,11.27,-0.03,0.74,0.69
230,49.76,1.95,11.15,-0.03,0.75,0.69
231,50.20,1.42,10.93,-0.02,0.75,0.67
232,50.60,0.99,11.18,-0.02,0.75,0.67
233,50.69,1.44,11.10,-0.02,0.76,0.66
234,50.78,1.83,11.07,-0.01,0.77,0.66
235,50.40,3.25,11.04,-0.01,0.77,0.65
236,50.17,4.99,11.01,-0.00,0.77,0.63
237,49.82,5.83,10.92,-0.00,0.78,0.63
238,49.42,6.96,10.84,-0.01,0.79,0.61
239,48.82,8.03,11.30,-0.00,0.80,0.61
240,48.35,8.78,11.86,-0.01,0.79,0.60
241,47.98,8.98,11.94,-0.02,0.80,0.59
242,47.31,8.58,12.14,-0.02,0.80,0.59
243,46.78,7.60,11.74,-0.02,0.80,0.59
244,46.47,6.47,11.40,-0.02,0.80,0.59
245,46.89,4.38,11.60,-0.03,0.80,0.59
246,47.01,2.76,11.47,-0.02,0.80,0.58
247,47.02,0.95,10.89,-0.02,0.80,0.58
248,47.24,0.92,10.73,-0.01,0.81,0.57
249,47.63,1.63,10.56,-0.01,0.81,0.56
250,47.85,2.38,10.73,-0.00,0.82,0.57
251,48.11,3.34,10.96,0.01,0.82,0.55
252,47.91,4.17,11.08,0.01,0.82,0.54
253,47.89,4.64,10.90,0.01,0.83,0.54
254,47.68,4.73,11.02,0.00,0.83,0.53
255,47.57,3.97,11.66,-0.01,0.83,0.54
256,46.96,3.40,12.06,0.00,0.84,0.53
257,46.55,3.19,11.95,-0.00,0.84,0.52
258,46.24,3.39,12.12,0.01,0.85,0.52
259,45.77,3.88,11.91,0.01,0.85,0.52
260,45.28,3.98,11.60,0.02,0.85,0.51
261,44.58,3.91,11.57,0.01,0.85,0.51
262,44.06,3.95,11.94,0.01,0.85,0.51
263,44.03,4.24,12.12,0.01,0.85,0.50
264,44.21,5.01,12.15,0.01,0.85,0.51
265,44.21,5.59,12.11,0.01,0.86,0.50
266,44.63,5.63,12.61,0.01,0.85,0.49
267,44.98,5.15,12.70,0.02,0.86,0.49
268,45.68,5.62,12.64,0.02,0.85,0.48
269,45.44,5.91,12.95,0.02,0.86,0.48
270,45.66,6.89,13.28,0.03,0.87,0.48
271,45.85,7.97,13.57,0.03,0.88,0.46
272,46.17,9.22,14.20,0.02,0.88,0.45
273,46.09,10.11,14.34,0.03,0.89,0.45
274,45.68,10.87,14.52,0.02,0.89,0.44
275,45.31,10.81,14.08,0.03,0.89,0.44
276,45.54,9.69,13.56,0.02,0.89,0.44
277,45.47,7.88,13.07,0.02,0.89,0.43
278,45.47,5.50,12.31,0.01,0.89,0.44
279,45.74,2.67,11.51,0.01,0.88,0.44
280,46.73,0.99,11.42,0.01,0.89,0.42
281,46.53,-0.06,11.28,0.01,0.89,0.41
282,46.37,-1.98,10.85,0.01,0.90,0.41
283,46.58,-1.86,10.64,0.01,0.90,0.41
284,46.20,-3.22,11.34,0.02,0.91,0.40
285,45.65,-3.63,11.18,0.03,0.90,0.40
286,44.99,-2.92,10.93,0.04,0.91,0.39
287,44.44,-2.34,10.69,0.04,0.91,0.40
288,43.92,-1.98,10.95,0.03,0.91,0.39
289,43.71,-1.39,11.19,0.03,0.91,0.39
290,43.62,-0.44,11.05,0.04,0.91,0.39
291,43.73,0.73,11.08,0.05,0.91,0.40
292,44.60,2.20,11.31,0.04,0.90,0.38
293,45.59,3.80,11.27,0.06,0.90,0.39
294,46.49,4.72,11.48,0.04,0.91,0.39
295,47.22,5.22,11.31,0.04,0.90,0.39
296,47.40,5.31,11.36,0.04,0.91,0.38
297,47.94,4.31,11.18,0.03,0.92,0.36
298,48.27,2.84,11.04,0.03,0.92,0.36
299,48.24,1.25,11.30,0.02,0.92,0.35
300,48.35,0.61,11.37,0.03,0.93,0.35
301,48.03,0.27,11.21,0.04,0.93,0.34
302,48.05,0.53,10.90,0.05,0.93,0.33
303,47.82,1.16,10.84,0.06,0.93,0.32
304,48.14,2.69,10.49,0.07,0.93,0.33
305,48.21,3.77,10.50,0.07,0.94,0.32
306,48.26,4.37,10.49,0.06,0.93,0.32
307,48.34,4.76,10.11,0.06,0.93,0.31
308,48.78,4.32,9.85,0.05,0.94,0.31
309,48.84,3.80,10.00,0.03,0.94,0.30
310,48.75,2.93,10.11,0.04,0.94,0.30
311,49.19,2.41,10.23,0.04,0.94,0.29
312,49.68,1.57,10.29,0.04,0.93,0.29
313,50.60,0.99,10.23,0.05,0.94,0.30
314,51.11,0.70,10.26,0.05,0.93,0.28
315,51.50,0.89,10.02,0.05,0.94,0.27
316,51.33,0.95,10.17,0.05,0.95,0.26
317,51.42,0.34,10.29,0.06,0.95,0.26
318,51.66,0.52,10.52,0.05,0.95,0.25
319,51.25,1.11,10.79,0.06,0.95,0.24
320,51.31,1.85,10.98,0.06,0.96,0.24
321,51.39,2.81,11.15,0.06,0.97,0.24
322,51.40,3.50,11.28,0.05,0.96,0.24
323,51.53,3.80,11.39,0.05,0.96,0.23
324,51.65,3.54,11.42,0.05,0.96,0.22
325,52.03,3.37,11.65,0.05,0.96,0.22
326,52.17,2.79,12.15,0.05,0.96,0.21
327,52.35,2.43,12.35,0.06,0.96,0.20
328,52.31,2.85,12.24,0.07,0.96,0.19
329,52.58,3.07,12.24,0.07,0.96,0.19
330,52.81,3.48,12.34,0.07,0.96,0.19
331,53.47,3.88,12.76,0.08,0.96,0.18
332,54.35,4.49,12.95,0.09,0.96,0.18
333,55.07,5.16,12.90,0.10,0.96,0.17
334,55.83,5.28,12.60,0.09,0.96,0.18
335,56.66,5.31,12.23,0.09,0.95,0.16
336,56.92,4.90,12.11,0.08,0.96,0.16
337,57.18,3.79,11.57,0.08,0.96,0.13
338,57.53,2.73,11.21,0.06,0.97,0.13
339,58.02,1.98,11.57,0.06,0.97,0.13
340,56.56,4.93,11.02,0.07,0.97,0.14
341,58.55,-0.38,11.53,0.07,0.96,0.10
342,59.04,-1.45,11.66,0.10,0.97,0.08
343,57.74,0.98,12.02,0.09,0.97,0.08
344,57.62,1.45,12.46,0.10,0.97,0.08
345,57.59,2.27,12.75,0.10,0.98,0.08
346,57.48,3.77,12.95,0.11,0.97,0.07
347,56.98,5.08,12.58,0.11,0.97,0.06
348,56.52,5.50,12.64,0.11,0.97,0.06
349,56.47,5.80,12.92,0.09,0.97,0.05
350,56.63,4.64,12.61,0.09,0.97,0.05
351,56.26,2.73,12.92,0.09,0.97,0.03
352,56.67,2.46,12.70,0.10,0.96,0.03
353,56.50,1.44,12.23,0.10,0.96,0.02
354,57.15,1.53,12.06,0.11,0.96,0.01
355,57.34,1.13,12.09,0.11,0.96,0.00
356,57.27,1.39,12.06,0.11,0.97,-0.01
357,56.82,2.15,11.95,0.13,0.97,-0.01
358,56.26,2.47,11.68,0.13,0.97,-0.03
359,55.95,2.92,11.80,0.12,0.97,-0.04
360,54.98,3.02,11.57,0.12,0.97,-0.05
361,54.27,2.26,11.22,0.12,0.97,-0.06
362,54.20,2.14,10.89,0.13,0.97,-0.06
363,54.24,2.60,10.61,0.12,0.97,-0.06
364,54.14,2.20,10.35,0.12,0.96,-0.07
365,53.88,2.21,10.53,0.11,0.96,-0.08
366,53.98,1.56,11.10,0.11,0.96,-0.09
367,53.69,1.15,11.18,0.11,0.96,-0.09
368,53.11,0.87,11.33,0.11,0.96,-0.10
369,53.02,0.73,11.65,0.13,0.96,-0.10
370,52.79,0.46,11.63,0.12,0.96,-0.10
371,51.88,1.57,11.63,0.13,0.96,-0.11
372,51.85,1.54,12.11,0.14,0.96,-0.13
373,51.28,1.71,12.18,0.14,0.96,-0.14
374,50.41,2.06,11.97,0.14,0.95,-0.14
375,49.63,2.87,11.66,0.14,0.96,-0.15
376,49.47,3.15,11.08,0.15,0.96,-0.15
377,49.44,2.43,10.60,0.14,0.95,-0.15
378,49.05,2.05,10.31,0.14,0.96,-0.16
379,48.55,1.69,10.03,0.13,0.96,-0.17
380,47.79,0.84,10.00,0.13,0.95,-0.17
381,47.39,0.85,10.08,0.14,0.95,-0.18
382,47.69,0.96,10.47,0.13,0.94,-0.18
383,47.80,0.64,11.01,0.13,0.95,-0.19
384,47.59,0.56,11.28,0.14,0.95,-0.20
385,47.28,0.63,11.40,0.15,0.95,-0.19
386,47.04,0.70,11.59,0.15,0.95,-0.20
387,46.67,0.78,11.68,0.15,0.95,-0.21
388,46.52,1.54,11.47,0.16,0.94,-0.20
389,46.29,1.95,11.37,0.16,0.94,-0.21
390,46.24,2.76,11.44,0.16,0.94,-0.21
391,46.37,3.79,11.42,0.16,0.94,-0.21
392,46.52,3.66,11.15,0.16,0.94,-0.22
393,45.60,3.10,11.21,0.16,0.95,-0.23
394,44.64,2.76,10.70,0.16,0.94,-0.23
395,43.76,2.79,10.40,0.17,0.94,-0.23
396,43.65,2.18,10.38,0.17,0.94,-0.24
397,43.97,1.68,10.03,0.17,0.94,-0.23
398,44.05,2.06,9.69,0.17,0.94,-0.23
399,44.09,2.20,9.71,0.18,0.93,-0.24
400,44.43,3.04,9.92,0.17,0.92,-0.23
