,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
76,7.10,-5.50,34.99,0.03,0.01,1.09
77,8.15,-4.34,34.78,0.03,0.02,1.09
78,8.00,-2.35,34.84,0.03,0.03,1.09
79,9.80,-2.58,34.81,0.03,0.01,1.08
80,7.94,-0.60,36.41,0.03,0.03,1.08
81,9.92,-2.17,34.85,0.01,0.02,1.07
82,8.93,-2.78,36.81,0.01,0.03,1.06
83,8.93,-4.82,36.11,0.01,0.03,1.07
84,7.92,-3.62,36.84,0.03,0.04,1.07
85,7.89,-5.36,36.98,0.02,0.03,1.07
86,7.01,-1.68,36.63,0.04,0.03,1.04
87,6.49,-5.83,36.43,0.01,0.04,1.06
88,7.80,-2.38,37.65,0.05,0.02,1.03
89,5.63,-4.12,37.27,0.01,0.05,1.07
90,6.98,-2.55,38.06,0.04,0.03,1.04
91,6.70,-5.01,38.52,0.03,0.04,1.06
92,7.02,-5.31,39.22,0.04,0.04,1.06
93,7.53,-5.92,39.05,0.03,0.04,1.05
94,7.22,-4.82,38.99,0.05,0.05,1.05
95,7.21,-4.31,38.89,0.05,0.05,1.04
96,6.64,-4.05,38.73,0.05,0.05,1.04
97,6.17,-5.97,38.32,0.05,0.06,1.04
98,5.02,-5.10,38.44,0.07,0.06,1.03
99,6.31,-7.86,37.82,0.06,0.05,1.04
100,4.67,-5.47,38.21,0.09,0.05,1.06
101,3.57,-3.80,37.98,0.08,0.05,1.06
102,4.31,-1.36,38.41,0.08,0.04,1.07
103,4.89,-0.89,37.91,0.07,0.04,1.06
104,6.29,-0.78,38.66,0.06,0.04,1.07
105,9.18,-2.69,40.31,0.06,0.03,1.08
106,5.97,5.68,36.84,0.09,0.06,1.04
107,8.11,3.89,39.02,0.04,0.05,1.06
108,10.61,3.22,37.69,0.04,0.05,1.03
109,8.09,1.33,38.64,0.04,0.07,1.07
110,8.32,1.76,38.95,0.05,0.05,1.04
111,6.24,2.92,38.14,0.04,0.07,1.04
112,5.22,0.40,38.66,0.03,0.06,1.05
113,6.15,-3.27,38.52,0.02,0.05,1.04
114,6.38,-4.95,39.44,0.02,0.06,1.04
115,6.31,-5.24,39.27,0.03,0.06,1.04
116,5.21,-2.32,40.20,0.04,0.06,1.03
117,5.54,-2.58,39.63,0.03,0.06,1.03
118,4.75,-2.31,41.15,0.04,0.07,1.03
119,4.44,-3.07,41.25,0.02,0.06,1.04
120,3.91,-2.11,41.79,0.03,0.06,1.05
121,3.40,-2.85,41.79,0.03,0.06,1.06
122,3.51,-3.34,42.11,0.05,0.06,1.06
123,2.95,-4.40,42.43,0.05,0.06,1.05
124,3.16,-4.00,41.77,0.06,0.05,1.05
125,2.95,-3.88,42.17,0.06,0.06,1.07
126,2.72,-3.44,42.06,0.08,0.05,1.06
127,3.50,-2.93,41.39,0.07,0.05,1.07
128,3.07,-0.84,42.00,0.08,0.05,1.07
129,3.83,1.05,42.40,0.07,0.05,1.08
130,4.18,3.18,42.99,0.06,0.05,1.06
131,4.23,4.27,43.50,0.06,0.05,1.06
132,5.19,5.45,44.21,0.06,0.05,1.06
133,5.30,4.69,44.23,0.04,0.04,1.08
134,5.42,3.56,44.73,0.04,0.05,1.08
135,5.86,2.53,44.96,0.04,0.04,1.07
136,6.15,0.89,45.33,0.03,0.04,1.07
137,6.52,-0.53,45.24,0.05,0.05,1.06
138,6.64,-1.25,45.40,0.05,0.05,1.07
139,6.40,-2.38,45.89,0.04,0.06,1.06
140,6.03,-2.81,45.54,0.04,0.05,1.07
141,6.03,-3.59,46.20,0.05,0.06,1.07
142,5.66,-3.95,46.73,0.06,0.06,1.06
143,4.81,-3.53,47.07,0.07,0.07,1.07
144,5.21,-3.34,47.05,0.08,0.06,1.07
145,4.52,-2.43,47.83,0.07,0.06,1.09
146,4.96,-0.41,48.11,0.08,0.05,1.08
147,5.48,0.67,48.40,0.08,0.05,1.09
148,5.79,1.56,48.38,0.08,0.04,1.09
149,6.47,2.63,48.40,0.08,0.05,1.09
150,6.56,2.99,48.56,0.08,0.05,1.10
151,6.66,2.49,48.81,0.08,0.05,1.10
152,6.85,2.03,48.92,0.07,0.05,1.10
153,7.45,0.73,48.87,0.07,0.05,1.10
154,8.20,0.53,49.16,0.07,0.06,1.08
155,8.47,-0.85,48.92,0.07,0.05,1.08
156,9.47,-1.66,48.79,0.07,0.05,1.07
157,9.53,-2.38,48.40,0.07,0.06,1.07
158,9.56,-3.22,48.17,0.06,0.06,1.06
159,8.73,-4.85,48.78,0.07,0.07,1.06
160,8.38,-5.48,48.98,0.07,0.07,1.06
161,7.08,-5.71,49.48,0.08,0.07,1.05
162,6.49,-4.92,49.88,0.08,0.06,1.05
163,5.97,-3.37,50.26,0.09,0.07,1.05
164,5.54,-0.23,50.87,0.09,0.07,1.05
165,5.74,2.20,51.50,0.10,0.07,1.05
166,5.07,4.27,51.56,0.10,0.07,1.05
167,4.95,6.21,51.68,0.11,0.07,1.04
168,4.63,7.50,51.76,0.11,0.06,1.07
169,4.79,5.71,51.37,0.10,0.06,1.07
170,3.71,6.64,51.69,0.11,0.07,1.07
171,4.49,5.51,51.94,0.10,0.06,1.08
172,7.10,4.61,51.30,0.11,0.06,1.05
173,5.53,6.69,51.77,0.12,0.08,1.07
174,6.15,8.66,50.73,0.13,0.07,1.05
175,5.89,10.81,50.08,0.13,0.07,1.05
176,5.79,8.67,50.17,0.11,0.07,1.05
177,6.17,8.24,50.67,0.11,0.07,1.04
178,5.47,7.07,50.58,0.11,0.08,1.05
179,4.78,6.08,49.91,0.12,0.08,1.05
180,4.64,5.02,49.51,0.12,0.07,1.05
181,4.31,4.12,49.33,0.11,0.08,1.05
182,4.02,3.89,49.21,0.12,0.07,1.05
183,3.94,5.63,48.70,0.13,0.07,1.04
184,4.40,6.73,48.15,0.12,0.07,1.04
185,4.29,6.81,48.40,0.11,0.08,1.04
186,3.74,6.26,47.94,0.12,0.07,1.04
187,3.11,7.21,47.37,0.13,0.07,1.03
188,1.83,7.65,47.31,0.12,0.08,1.03
189,0.96,6.99,46.92,0.12,0.07,1.05
190,1.53,6.67,47.05,0.11,0.06,1.05
191,1.48,5.18,47.54,0.11,0.08,1.04
192,-0.15,6.40,46.55,0.12,0.07,1.05
193,2.11,5.85,45.74,0.10,0.06,1.03
194,1.62,9.08,47.28,0.12,0.06,1.03
195,0.79,8.61,46.20,0.10,0.06,1.04
196,0.78,9.48,46.84,0.11,0.06,1.01
197,-1.15,7.85,46.24,0.10,0.07,1.03
198,-2.40,3.04,45.69,0.09,0.06,1.03
199,-2.49,-0.82,45.50,0.09,0.07,1.03
200,-3.80,-4.14,45.25,0.09,0.06,1.04
201,-3.24,-4.15,45.66,0.11,0.06,1.04
202,-2.82,-3.25,45.57,0.12,0.07,1.05
203,-2.17,-0.41,44.90,0.14,0.06,1.05
204,-1.19,3.27,44.64,0.13,0.06,1.05
205,-0.70,7.04,45.10,0.13,0.06,1.06
206,-0.38,11.13,45.82,0.13,0.06,1.05
207,-0.87,13.11,46.85,0.12,0.06,1.05
208,-1.13,13.51,47.01,0.11,0.06,1.05
209,-1.56,12.27,47.65,0.10,0.07,1.04
210,-2.55,12.02,47.44,0.10,0.07,1.03
211,-2.55,7.98,47.48,0.09,0.07,1.04
212,-2.00,6.58,46.43,0.10,0.06,1.04
213,-2.31,4.75,46.49,0.09,0.07,1.05
214,-1.76,2.14,45.40,0.09,0.05,1.04
215,-0.56,0.52,45.15,0.09,0.06,1.04
216,-0.44,-1.28,44.82,0.11,0.07,1.06
217,-3.57,-0.78,43.25,0.11,0.08,1.06
218,1.15,-1.77,44.95,0.10,0.04,1.05
219,-2.89,2.40,45.77,0.13,0.09,1.08
220,-5.48,6.72,45.27,0.13,0.07,1.06
221,-3.33,11.02,45.30,0.15,0.07,1.05
222,-3.42,8.87,44.79,0.10,0.06,1.08
223,-3.45,9.63,45.18,0.10,0.06,1.07
224,-4.15,12.92,46.02,0.11,0.07,1.05
225,-4.73,12.56,45.02,0.10,0.06,1.05
226,-3.11,8.84,44.55,0.08,0.05,1.07
227,-2.67,3.91,43.86,0.08,0.05,1.06
228,-2.82,1.10,43.13,0.08,0.06,1.06
229,-2.47,-1.31,43.02,0.09,0.05,1.06
230,-2.47,-3.80,42.08,0.09,0.05,1.06
231,-1.24,-6.90,42.47,0.09,0.05,1.07
232,-1.95,-6.40,42.02,0.11,0.05,1.07
233,-3.36,-3.37,42.55,0.12,0.06,1.07
234,-2.89,1.24,42.87,0.14,0.06,1.06
235,-3.28,4.26,42.79,0.13,0.05,1.07
236,-2.72,8.29,43.25,0.13,0.04,1.06
237,-2.87,13.57,44.24,0.12,0.05,1.06
238,-3.30,18.18,44.84,0.10,0.05,1.05
239,-4.37,20.29,45.40,0.11,0.06,1.07
240,-4.76,18.55,45.30,0.08,0.05,1.06
241,-4.49,14.40,45.31,0.07,0.05,1.06
242,-4.82,9.94,45.45,0.06,0.05,1.07
243,-4.84,6.29,45.18,0.06,0.05,1.06
244,-3.62,2.12,44.44,0.05,0.04,1.05
245,-2.89,-2.76,43.19,0.06,0.04,1.06
246,-2.32,-5.83,42.99,0.07,0.04,1.06
247,-1.44,-7.83,42.26,0.08,0.03,1.06
248,-2.32,-8.31,42.84,0.10,0.04,1.09
249,-2.95,-8.03,42.27,0.10,0.03,1.09
250,-3.24,-5.76,43.28,0.11,0.04,1.10
251,-3.19,-2.12,44.03,0.11,0.03,1.09
252,-2.70,2.00,45.36,0.12,0.03,1.09
253,-1.98,8.03,45.68,0.12,0.02,1.09
254,-0.82,13.33,46.52,0.12,0.02,1.08
255,-0.89,16.24,46.81,0.10,0.03,1.07
256,-0.67,18.09,46.78,0.09,0.03,1.07
257,-1.24,16.73,46.70,0.07,0.04,1.08
258,-1.54,13.68,45.82,0.06,0.03,1.08
259,-1.69,7.40,46.50,0.06,0.03,1.09
260,-2.03,2.81,45.59,0.05,0.02,1.08
261,-1.25,-2.43,45.30,0.06,0.03,1.09
262,0.09,-4.84,44.38,0.07,0.02,1.07
263,0.09,-6.52,44.23,0.08,0.03,1.08
264,1.21,-4.53,44.02,0.10,0.03,1.06
265,1.11,-3.76,43.71,0.10,0.04,1.07
266,0.53,-2.46,44.29,0.12,0.03,1.07
267,0.73,-1.63,44.60,0.12,0.03,1.07
268,0.46,-0.99,45.51,0.12,0.03,1.10
269,0.52,3.08,45.73,0.13,0.02,1.09
270,-0.63,7.13,45.02,0.12,0.02,1.09
271,-0.12,10.84,46.29,0.13,0.02,1.08
272,1.97,13.60,45.47,0.10,0.00,1.08
273,2.08,11.57,46.17,0.08,0.02,1.08
274,3.54,13.11,45.98,0.09,0.01,1.07
275,0.81,10.08,44.47,0.09,0.03,1.10
276,3.85,6.82,42.99,0.07,-0.01,1.06
277,2.21,0.93,45.53,0.06,0.03,1.09
278,2.69,-0.98,43.15,0.07,-0.00,1.06
279,3.68,-4.55,44.50,0.07,0.01,1.08
280,4.37,-6.44,43.37,0.08,0.01,1.07
281,5.25,-5.48,43.62,0.08,0.01,1.08
282,6.03,-5.05,45.97,0.09,0.01,1.09
283,3.71,1.37,42.78,0.11,0.02,1.07
284,5.85,2.98,46.23,0.10,0.01,1.08
285,5.54,8.11,45.97,0.14,0.03,1.08
286,3.82,12.03,46.05,0.13,0.03,1.06
287,2.27,17.59,47.54,0.14,0.04,1.04
288,-3.95,20.31,43.18,0.13,0.03,1.03
289,6.99,24.70,47.08,0.14,-0.07,0.99
290,-9.31,3.91,42.11,-0.01,0.12,1.16
291,1.04,5.37,50.17,0.12,-0.05,1.00
292,2.81,-6.18,40.12,0.03,0.04,1.08
293,-0.93,-4.90,47.68,0.10,0.02,1.06
294,1.97,0.12,40.87,0.10,0.01,1.02
295,3.69,-1.08,44.32,0.08,0.02,1.06
296,3.44,-4.44,40.63,0.09,0.03,1.05
297,0.76,0.34,43.82,0.11,0.05,1.05
298,-1.36,2.44,42.98,0.11,0.04,1.03
299,-5.27,5.86,45.07,0.12,0.05,1.03
300,-5.05,2.75,45.30,0.08,0.03,1.03
301,-6.44,1.47,45.34,0.09,0.03,1.04
302,-7.94,2.29,45.79,0.10,0.03,1.04
303,-6.70,3.79,45.19,0.10,0.02,1.04
304,-5.83,2.85,45.19,0.08,0.02,1.05
305,-4.78,1.36,44.11,0.08,0.02,1.05
306,-3.79,0.98,43.36,0.08,0.01,1.05
307,-3.53,-1.54,42.78,0.07,0.02,1.07
308,-3.80,-2.70,42.99,0.06,0.01,1.07
309,-4.43,-5.50,43.77,0.05,0.01,1.08
310,-4.93,-6.73,44.55,0.07,0.01,1.08
311,-4.93,-5.73,45.05,0.08,0.01,1.06
312,-4.85,-3.28,45.50,0.10,0.01,1.07
313,-4.99,-0.29,45.85,0.10,0.01,1.07
314,-4.46,2.98,46.35,0.10,0.01,1.07
315,-4.02,5.53,46.72,0.09,0.01,1.06
316,-3.80,6.46,46.87,0.08,0.00,1.06
317,-3.44,7.50,47.40,0.09,0.01,1.06
318,-3.60,6.38,47.56,0.09,0.01,1.07
319,-4.31,5.31,47.60,0.10,0.01,1.08
320,-4.38,4.31,47.44,0.09,0.01,1.07
321,-4.32,3.33,47.10,0.10,0.01,1.07
322,-4.26,2.49,47.01,0.10,0.01,1.06
323,-3.85,3.89,46.82,0.12,0.01,1.05
324,-3.97,5.66,46.63,0.12,0.01,1.07
325,-4.12,7.30,46.08,0.12,0.01,1.06
326,-4.41,8.49,46.09,0.11,0.01,1.06
327,-4.90,9.57,46.32,0.10,0.01,1.07
328,-5.24,9.76,46.84,0.09,-0.00,1.06
329,-4.63,10.02,47.37,0.09,0.00,1.08
330,-4.17,8.81,47.68,0.09,0.00,1.07
331,-4.18,7.30,47.66,0.09,0.01,1.07
332,-3.79,6.09,46.31,0.10,0.00,1.06
333,-3.57,3.95,45.85,0.08,-0.00,1.08
334,-4.12,1.66,45.21,0.09,-0.00,1.07
335,-3.82,-0.31,44.78,0.10,0.01,1.07
336,-3.74,-1.89,44.49,0.11,0.00,1.08
337,-3.40,-1.73,43.80,0.12,-0.00,1.08
338,-3.18,-0.72,43.91,0.12,0.00,1.08
339,-3.05,2.96,44.49,0.13,-0.00,1.07
340,-2.21,7.24,44.29,0.12,0.00,1.06
341,-2.23,9.59,43.97,0.11,-0.01,1.07
342,-1.95,12.46,44.03,0.12,-0.00,1.06
343,-1.94,13.30,44.53,0.10,-0.00,1.06
344,-3.25,13.37,44.93,0.11,0.00,1.07
345,-3.62,11.05,44.26,0.09,-0.00,1.08
346,-4.18,8.35,44.09,0.08,-0.01,1.07
347,-3.63,5.56,42.99,0.07,-0.02,1.07
348,-3.11,2.15,43.18,0.07,-0.01,1.06
349,-2.52,0.64,42.76,0.08,-0.02,1.06
350,-1.73,-0.49,42.03,0.08,-0.00,1.06
351,-1.56,0.89,42.31,0.10,-0.00,1.06
352,-1.21,2.08,42.23,0.09,-0.00,1.06
353,-1.73,3.30,42.79,0.11,-0.00,1.06
354,-1.53,4.87,42.21,0.12,-0.00,1.06
355,-2.47,6.38,42.17,0.12,-0.00,1.06
356,-2.21,7.51,41.76,0.11,-0.01,1.07
357,-2.40,8.44,42.29,0.11,-0.00,1.07
358,-2.11,9.45,41.92,0.11,-0.01,1.04
359,-1.50,10.52,41.91,0.13,-0.00,1.05
360,-2.38,12.44,41.36,0.13,0.01,1.05
361,-3.44,14.82,40.20,0.14,0.01,1.03
362,-4.41,16.96,39.24,0.13,0.01,1.03
363,-5.45,17.21,37.94,0.11,0.01,1.04
364,-5.51,15.08,37.08,0.09,0.01,1.06
365,-5.42,12.53,36.66,0.08,0.00,1.05
366,-4.40,14.03,37.91,0.10,-0.00,1.07
367,-5.62,19.85,37.21,0.13,0.01,1.06
368,-8.06,17.44,35.44,0.05,0.02,1.04
369,-6.66,13.85,33.95,0.06,0.01,1.04
370,-4.79,14.92,32.50,0.05,-0.01,1.03
371,-2.09,15.51,34.87,0.04,-0.00,1.05
372,-5.40,15.19,34.35,0.03,0.02,1.07
373,-5.10,22.18,33.92,0.06,0.01,1.02
374,-4.24,22.46,32.98,0.02,0.01,1.04
375,-3.92,18.49,33.63,-0.01,0.01,1.06
376,-3.24,14.95,33.68,-0.02,0.01,1.06
377,-2.08,17.62,36.09,0.00,0.01,1.04
378,-0.96,19.91,36.70,-0.00,-0.01,1.08
379,-2.73,8.92,32.40,-0.05,0.00,1.06
380,6.79,3.66,29.95,-0.03,-0.05,1.05
381,9.66,-8.96,30.61,-0.01,-0.08,1.13
382,3.18,-10.56,28.03,0.06,0.04,1.03
383,6.73,2.47,34.18,0.07,-0.00,1.00
384,5.04,-2.79,33.51,0.02,-0.00,1.07
385,4.58,-6.14,32.61,0.03,-0.02,1.05
386,7.86,-3.83,34.05,0.06,-0.03,1.03
387,4.11,3.16,35.94,0.09,0.01,1.03
388,0.08,9.47,36.95,0.10,-0.00,1.01
389,-3.79,11.53,37.30,0.10,0.00,1.01
390,-7.59,7.88,38.61,0.08,0.00,1.04
391,-11.11,2.58,38.87,0.08,-0.00,1.02
392,-14.52,0.85,37.98,0.10,-0.00,1.03
393,-16.34,-0.53,36.24,0.10,-0.01,1.04
394,-16.29,-2.67,34.38,0.09,-0.03,1.04
395,-15.21,-5.86,33.05,0.10,-0.03,1.04
396,-13.86,-6.93,31.94,0.08,-0.04,1.06
397,-12.52,-6.08,31.88,0.09,-0.04,1.06
398,-12.02,-6.84,31.83,0.09,-0.03,1.07
399,-12.60,-7.05,32.35,0.10,-0.03,1.07
400,-12.89,-5.57,32.47,0.11,-0.03,1.07
