,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
106,14.93,1.34,37.50,0.21,-0.05,1.05
107,15.86,-0.17,37.19,0.21,-0.05,1.06
108,16.38,-0.85,37.11,0.21,-0.05,1.06
109,16.76,-0.50,37.22,0.20,-0.05,1.05
110,17.54,-0.99,37.30,0.19,-0.06,1.05
111,17.77,0.50,37.63,0.19,-0.05,1.06
112,17.80,1.47,38.44,0.19,-0.05,1.04
113,17.79,1.53,38.89,0.18,-0.05,1.02
114,17.36,1.77,39.34,0.18,-0.05,1.02
115,17.33,1.11,39.59,0.18,-0.05,1.02
116,16.34,0.87,39.85,0.19,-0.04,1.02
117,15.62,1.24,40.23,0.19,-0.05,1.01
118,15.30,1.28,40.40,0.19,-0.05,1.01
119,14.60,2.99,40.60,0.20,-0.04,1.02
120,14.52,3.45,40.89,0.20,-0.04,1.01
121,14.23,4.21,40.93,0.21,-0.04,1.01
122,13.66,4.76,40.84,0.21,-0.03,1.01
123,13.07,4.70,40.90,0.22,-0.03,1.02
124,12.46,5.19,40.81,0.23,-0.03,1.01
125,11.65,5.16,40.92,0.22,-0.02,1.01
126,11.02,7.24,40.78,0.23,-0.03,1.01
127,10.08,7.44,40.32,0.23,-0.02,1.00
128,9.56,8.67,40.31,0.23,-0.02,1.02
129,9.47,8.93,40.18,0.21,-0.03,1.03
130,9.74,8.70,40.41,0.21,-0.03,1.03
131,9.37,7.60,40.40,0.20,-0.03,1.03
132,9.73,5.07,40.43,0.19,-0.03,1.02
133,9.66,3.91,40.50,0.21,-0.04,1.01
134,10.26,0.40,40.21,0.20,-0.04,1.02
135,10.38,-3.65,40.06,0.20,-0.04,1.06
136,10.58,-0.81,40.08,0.21,-0.03,1.01
137,10.72,-3.39,40.00,0.20,-0.04,1.05
138,10.89,-3.21,40.56,0.21,-0.03,1.04
139,9.89,-1.92,40.69,0.22,-0.03,1.04
140,9.85,1.56,40.93,0.22,-0.03,1.05
141,10.14,0.00,40.70,0.21,-0.03,1.04
142,10.78,-1.07,40.40,0.22,-0.03,1.05
143,9.85,1.68,40.67,0.24,-0.02,1.06
144,8.23,1.62,39.85,0.23,-0.02,1.05
145,10.15,2.69,39.50,0.23,-0.03,1.02
146,9.76,0.43,39.31,0.22,-0.02,1.05
147,7.80,2.95,39.24,0.23,-0.04,1.04
148,8.92,1.42,39.57,0.21,-0.03,1.06
149,7.91,3.24,39.86,0.22,-0.03,1.06
150,8.09,3.80,40.02,0.21,-0.04,1.05
151,7.91,4.98,40.26,0.21,-0.03,1.05
152,8.66,5.18,40.20,0.21,-0.03,1.05
153,8.27,6.40,40.00,0.21,-0.03,1.04
154,7.68,5.91,39.76,0.21,-0.03,1.03
155,8.03,7.22,39.85,0.22,-0.03,1.03
156,6.73,5.40,39.74,0.21,-0.03,1.03
157,5.95,5.40,39.88,0.20,-0.03,1.04
158,5.45,5.88,39.91,0.21,-0.03,1.03
159,4.79,5.82,39.79,0.22,-0.03,1.03
160,5.40,6.09,39.66,0.22,-0.03,1.05
161,4.85,7.22,39.59,0.21,-0.03,1.03
162,5.18,8.89,39.44,0.22,-0.03,1.04
163,4.56,11.16,39.31,0.22,-0.02,1.05
164,4.85,11.66,39.25,0.22,-0.03,1.04
165,4.69,11.71,39.30,0.22,-0.04,1.04
166,5.25,9.91,39.01,0.21,-0.02,1.06
167,4.93,8.99,38.99,0.22,-0.03,1.07
168,5.71,7.83,38.38,0.22,-0.02,1.06
169,5.65,7.82,38.11,0.24,-0.02,1.05
170,6.34,5.53,37.48,0.22,-0.02,1.05
171,6.29,5.18,37.01,0.22,-0.02,1.04
172,6.32,4.98,37.07,0.22,-0.02,1.04
173,6.15,3.65,36.92,0.22,-0.02,1.04
174,5.37,3.51,36.32,0.22,-0.02,1.02
175,4.14,5.77,36.11,0.22,-0.02,1.04
176,3.86,6.43,35.82,0.22,-0.03,1.05
177,3.95,6.44,35.63,0.21,-0.03,1.07
178,3.57,8.44,35.79,0.21,-0.02,1.05
179,3.18,9.98,35.53,0.20,-0.03,1.05
180,3.69,10.11,35.74,0.20,-0.03,1.05
181,3.30,10.29,36.03,0.19,-0.03,1.05
182,1.95,13.50,36.21,0.19,-0.02,1.02
183,1.47,14.26,36.23,0.21,-0.03,1.03
184,2.40,-0.66,35.66,0.16,-0.03,1.05
185,2.63,4.52,34.85,0.22,-0.03,1.04
186,3.25,6.98,34.79,0.20,-0.02,1.06
187,3.80,2.95,34.29,0.20,-0.03,1.05
188,3.94,6.20,33.97,0.21,-0.02,1.06
189,4.99,4.44,33.95,0.19,-0.03,1.05
190,5.36,0.96,33.88,0.18,-0.03,1.05
191,4.40,1.89,34.06,0.19,-0.02,1.03
192,4.34,1.56,33.92,0.19,-0.03,1.04
193,4.08,0.72,33.63,0.18,-0.02,1.03
194,3.85,0.29,33.80,0.17,-0.02,1.03
195,3.71,0.70,33.82,0.17,-0.03,1.03
196,3.18,1.39,34.14,0.17,-0.03,1.02
197,2.56,1.24,34.14,0.16,-0.03,1.01
198,1.77,0.75,34.46,0.15,-0.03,1.01
199,1.28,-0.20,34.89,0.15,-0.04,1.00
200,1.13,-0.58,35.11,0.14,-0.03,1.02
201,0.60,-1.05,35.54,0.14,-0.03,1.01
202,1.10,-2.03,35.44,0.15,-0.04,1.01
203,0.55,-1.31,35.62,0.14,-0.03,1.01
204,0.11,-2.03,35.83,0.14,-0.04,1.02
205,-0.05,-2.27,36.06,0.14,-0.04,1.02
206,-0.75,-3.05,36.46,0.14,-0.03,1.02
207,-1.37,-4.79,36.72,0.13,-0.04,1.01
208,-1.54,-5.51,37.16,0.14,-0.04,1.03
209,-1.56,-6.50,37.50,0.14,-0.04,1.04
210,-1.89,-7.24,37.85,0.15,-0.04,1.04
211,-2.52,-6.47,38.21,0.16,-0.04,1.04
212,-2.66,-6.73,38.58,0.15,-0.04,1.05
213,-2.66,-7.65,38.95,0.15,-0.04,1.05
214,-3.25,-8.66,39.04,0.17,-0.04,1.06
215,-3.54,-8.52,39.15,0.18,-0.04,1.05
216,-3.51,-8.87,39.02,0.19,-0.05,1.05
217,-3.63,-7.74,38.85,0.18,-0.04,1.04
218,-3.73,-7.60,38.75,0.18,-0.05,1.04
219,-4.12,-7.86,38.96,0.18,-0.05,1.05
220,-3.85,-8.31,39.02,0.17,-0.06,1.06
221,-4.67,-9.98,38.87,0.17,-0.06,1.06
222,-3.83,-10.79,38.84,0.18,-0.06,1.05
223,-3.94,-13.30,38.87,0.17,-0.05,1.06
224,-3.16,-15.62,39.04,0.16,-0.06,1.07
225,-2.43,-16.24,39.13,0.17,-0.06,1.06
226,-2.70,-16.06,39.50,0.17,-0.06,1.05
227,-2.15,-17.01,39.48,0.17,-0.06,1.06
228,-2.35,-16.82,39.97,0.18,-0.07,1.05
229,-3.68,-15.83,40.20,0.18,-0.06,1.04
230,-4.03,-14.38,40.15,0.20,-0.05,1.06
231,-3.91,-12.41,40.14,0.22,-0.06,1.06
232,-4.49,-10.76,40.03,0.22,-0.06,1.07
233,-4.27,-9.92,40.03,0.22,-0.06,1.06
234,-4.43,-9.89,39.94,0.22,-0.06,1.08
235,-2.89,-10.34,40.00,0.21,-0.07,1.07
236,-3.02,-10.52,39.91,0.23,-0.07,1.08
237,-1.40,-10.55,40.17,0.24,-0.06,1.07
238,-0.23,-11.47,39.85,0.24,-0.07,1.06
239,-0.08,-13.33,39.22,0.23,-0.07,1.07
240,1.07,-12.41,39.10,0.25,-0.07,1.05
241,0.50,-12.60,38.89,0.24,-0.06,1.04
242,1.65,-9.77,39.07,0.25,-0.06,1.03
243,1.56,-9.21,38.37,0.24,-0.07,1.02
244,0.61,-9.51,38.29,0.24,-0.07,1.03
245,0.35,-8.03,38.31,0.24,-0.08,1.01
246,0.00,-6.99,37.85,0.24,-0.07,1.03
247,0.63,-7.11,38.09,0.23,-0.08,1.03
248,-0.29,-7.50,37.82,0.24,-0.07,1.04
249,0.61,-6.44,38.12,0.24,-0.08,1.04
250,1.22,-5.66,38.05,0.24,-0.08,1.02
251,1.16,-5.11,38.00,0.25,-0.08,1.01
252,0.98,-6.06,37.53,0.24,-0.08,1.03
253,1.68,-6.75,37.50,0.25,-0.08,1.03
254,1.59,-6.60,37.18,0.24,-0.08,1.02
255,1.07,-4.53,37.40,0.25,-0.08,1.01
256,1.27,-2.50,37.01,0.25,-0.09,1.00
257,0.31,-1.27,36.81,0.25,-0.08,1.00
258,-0.05,-2.27,36.67,0.24,-0.09,1.01
259,-0.20,-3.50,36.69,0.23,-0.08,1.01
260,-0.50,-2.98,36.43,0.24,-0.09,1.02
261,-0.40,-2.35,36.31,0.24,-0.09,1.02
262,-0.61,-1.56,36.14,0.23,-0.09,1.04
263,-0.15,-1.05,36.06,0.23,-0.09,1.04
264,-0.17,-0.98,35.83,0.23,-0.09,1.04
265,0.03,0.27,35.83,0.23,-0.09,1.05
266,0.24,-0.53,35.91,0.21,-0.10,1.04
267,0.35,-1.22,36.38,0.21,-0.10,1.05
268,0.61,-1.92,36.70,0.20,-0.10,1.05
269,0.81,-1.57,37.13,0.21,-0.10,1.04
270,1.16,-1.76,37.44,0.20,-0.10,1.04
271,0.66,-2.55,37.22,0.20,-0.11,1.04
272,1.91,-1.62,37.07,0.21,-0.10,1.05
273,1.11,-2.32,37.02,0.20,-0.10,1.07
274,1.76,-1.82,37.76,0.19,-0.10,1.07
275,1.74,-1.79,38.09,0.17,-0.10,1.07
276,3.44,-1.44,38.73,0.16,-0.10,1.07
277,2.98,-2.27,39.04,0.16,-0.11,1.08
278,4.73,-1.94,39.59,0.16,-0.11,1.06
279,3.76,-3.48,40.03,0.16,-0.10,1.07
280,4.18,-2.00,40.89,0.17,-0.11,1.04
281,4.49,-2.64,41.01,0.17,-0.11,1.03
282,2.87,-4.49,41.02,0.18,-0.10,1.03
283,3.31,-4.56,41.24,0.20,-0.10,1.02
284,1.69,-4.34,41.50,0.20,-0.10,1.02
285,0.63,-3.16,41.95,0.20,-0.11,1.02
286,-0.20,-4.90,42.37,0.18,-0.10,1.04
287,0.67,-7.18,42.64,0.19,-0.11,1.05
288,1.79,-9.07,43.31,0.18,-0.11,1.06
289,1.92,-9.22,44.34,0.17,-0.12,1.07
290,2.58,-9.02,45.01,0.18,-0.11,1.08
291,3.44,-8.05,45.57,0.19,-0.11,1.08
292,3.95,-6.66,46.20,0.20,-0.11,1.06
293,4.67,-6.15,46.44,0.20,-0.12,1.05
294,4.49,-5.86,46.35,0.20,-0.11,1.03
295,3.68,-6.85,46.11,0.20,-0.11,1.02
296,2.98,-9.33,45.89,0.20,-0.11,1.01
297,3.01,-10.11,46.14,0.20,-0.12,0.99
298,1.02,-12.03,46.43,0.18,-0.12,1.01
299,0.35,-12.20,47.11,0.18,-0.11,1.00
300,0.21,-11.79,47.59,0.19,-0.11,0.98
301,-0.40,-10.70,47.77,0.21,-0.12,1.01
302,-0.27,-11.39,47.56,0.21,-0.12,1.03
303,-0.27,-13.07,47.62,0.20,-0.12,1.01
304,-0.49,-13.91,48.12,0.20,-0.13,1.04
305,-1.27,-14.21,48.11,0.20,-0.13,1.02
306,-1.82,-16.24,48.34,0.20,-0.13,1.03
307,-1.53,-16.14,48.49,0.21,-0.14,1.03
308,-1.22,-15.27,48.32,0.21,-0.13,1.03
309,-0.75,-13.15,48.21,0.22,-0.14,1.03
310,-0.70,-11.71,47.80,0.20,-0.14,1.03
311,-0.15,-10.38,48.27,0.18,-0.14,1.02
312,-1.68,-12.53,48.43,0.16,-0.15,1.01
313,-1.83,-11.33,49.27,0.16,-0.16,0.98
314,-3.04,-11.82,51.01,0.16,-0.16,0.97
315,-4.37,-12.11,52.20,0.17,-0.16,0.97
316,-5.97,-12.38,52.60,0.18,-0.16,0.98
317,-6.53,-13.08,52.69,0.19,-0.16,0.99
318,-7.85,-15.47,52.37,0.21,-0.16,1.02
319,-8.89,-17.56,51.71,0.22,-0.17,1.02
320,-7.73,-17.11,51.37,0.21,-0.17,1.05
321,-7.11,-17.28,51.62,0.20,-0.18,1.04
322,-6.27,-16.53,52.89,0.20,-0.18,1.05
323,-5.57,-12.60,54.58,0.22,-0.19,1.01
324,-5.36,-10.66,55.25,0.26,-0.19,1.02
325,-5.68,-10.24,55.02,0.29,-0.18,1.04
326,-4.79,-10.85,54.20,0.34,-0.17,1.02
327,-5.91,-11.71,53.28,0.37,-0.16,1.03
328,-5.21,-10.78,52.34,0.39,-0.17,1.01
329,-5.89,-14.18,50.35,0.40,-0.16,1.07
330,-6.12,-14.49,48.60,0.45,-0.18,1.07
331,-6.03,-11.57,46.72,0.47,-0.18,1.06
332,-5.98,-6.23,45.24,0.50,-0.16,1.07
333,-6.05,-5.45,42.82,0.51,-0.16,1.08
334,-4.20,-2.50,40.58,0.54,-0.16,1.09
335,-2.78,1.57,37.54,0.57,-0.15,1.07
336,-1.31,3.07,34.44,0.57,-0.15,1.08
337,-1.59,3.13,31.42,0.57,-0.15,1.07
338,-1.73,3.82,28.41,0.58,-0.15,1.07
339,-1.27,6.00,25.40,0.58,-0.15,1.08
340,-1.91,8.78,22.58,0.57,-0.15,1.08
341,-1.11,11.95,20.56,0.57,-0.15,1.08
342,-0.06,14.14,18.11,0.55,-0.15,1.08
343,0.12,17.10,16.15,0.54,-0.14,1.07
344,0.52,18.93,13.83,0.53,-0.15,1.06
345,0.52,19.56,11.01,0.52,-0.14,1.05
346,1.16,20.98,8.56,0.51,-0.14,1.05
347,1.89,20.32,6.38,0.48,-0.14,1.03
348,2.18,19.76,4.12,0.46,-0.14,1.01
349,2.40,19.98,2.15,0.45,-0.15,1.01
350,2.18,20.23,0.27,0.43,-0.14,0.99
351,2.21,19.31,-1.48,0.39,-0.15,0.98
352,2.29,17.42,-3.04,0.36,-0.15,0.99
353,1.13,13.80,-4.08,0.32,-0.14,0.99
354,0.69,13.21,-4.56,0.31,-0.15,0.97
355,0.47,12.93,-4.98,0.29,-0.16,0.97
356,0.06,12.20,-5.40,0.27,-0.15,0.99
357,0.02,13.36,-5.36,0.26,-0.15,0.98
358,-0.50,10.52,-5.82,0.23,-0.15,1.00
359,-0.96,8.29,-5.74,0.22,-0.15,1.00
360,-0.93,6.78,-5.94,0.21,-0.15,1.01
361,-1.34,5.73,-5.95,0.21,-0.16,1.00
362,-1.88,4.29,-5.59,0.19,-0.15,1.01
363,-2.09,2.40,-5.01,0.18,-0.15,1.00
364,-1.88,-0.38,-4.75,0.17,-0.16,1.02
365,-2.09,-0.98,-4.15,0.18,-0.17,1.03
366,-2.21,-1.94,-3.85,0.18,-0.16,1.02
367,-2.18,-2.99,-3.76,0.18,-0.17,1.03
368,-1.98,-4.05,-3.71,0.19,-0.17,1.05
369,-2.21,-5.88,-3.34,0.18,-0.16,1.06
370,-1.39,-6.64,-3.22,0.19,-0.17,1.06
371,-0.50,-8.05,-2.93,0.19,-0.16,1.06
372,0.14,-9.07,-3.01,0.20,-0.16,1.07
373,0.78,-9.54,-2.72,0.20,-0.17,1.07
374,1.36,-9.33,-2.38,0.21,-0.17,1.07
375,2.00,-9.69,-2.37,0.21,-0.16,1.08
376,2.99,-10.87,-2.15,0.20,-0.16,1.10
377,4.18,-11.13,-2.12,0.22,-0.16,1.08
378,5.42,-10.41,-2.03,0.23,-0.16,1.07
379,6.38,-8.89,-2.06,0.24,-0.17,1.05
380,6.24,-8.09,-2.26,0.23,-0.16,1.06
381,5.88,-7.80,-2.17,0.23,-0.15,1.06
382,6.20,-8.00,-2.09,0.24,-0.16,1.05
383,7.44,-9.60,-2.44,0.23,-0.16,1.05
384,8.60,-10.32,-2.70,0.25,-0.16,1.04
385,8.64,-8.99,-3.02,0.26,-0.15,1.04
386,9.39,-6.79,-2.98,0.24,-0.15,1.03
