,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
60,22.02,10.69,8.87,-0.00,-0.24,1.16
61,22.92,12.00,9.33,-0.00,-0.24,1.16
62,24.49,12.55,9.86,-0.02,-0.24,1.17
63,25.50,14.02,9.77,-0.02,-0.24,1.16
64,27.47,14.50,9.80,-0.03,-0.24,1.17
65,29.07,13.28,10.60,-0.05,-0.23,1.16
66,30.79,13.05,11.31,-0.07,-0.23,1.15
67,32.23,13.05,11.92,-0.06,-0.22,1.14
68,33.16,11.74,12.46,-0.08,-0.21,1.13
69,33.76,10.85,13.05,-0.07,-0.20,1.12
70,33.94,10.31,13.51,-0.07,-0.19,1.12
71,34.49,8.75,13.66,-0.06,-0.19,1.11
72,34.96,7.50,14.11,-0.06,-0.19,1.11
73,35.18,7.25,14.18,-0.05,-0.18,1.10
74,35.40,7.80,14.26,-0.03,-0.17,1.11
75,35.54,8.23,14.29,-0.03,-0.18,1.11
76,36.18,9.01,14.11,-0.02,-0.17,1.11
77,36.70,9.36,14.00,-0.02,-0.16,1.10
78,36.95,10.40,13.57,-0.01,-0.15,1.09
79,37.13,11.97,13.36,-0.01,-0.15,1.09
80,37.31,12.85,13.24,-0.01,-0.14,1.09
81,37.85,13.77,13.07,-0.02,-0.13,1.09
82,38.03,13.51,12.64,-0.02,-0.13,1.08
83,38.18,13.88,11.95,-0.03,-0.11,1.08
84,38.29,12.53,11.40,-0.04,-0.11,1.07
85,38.21,10.50,10.40,-0.05,-0.11,1.08
86,38.46,8.37,10.11,-0.07,-0.10,1.07
87,39.36,6.31,10.64,-0.07,-0.10,1.06
88,38.11,3.77,10.41,-0.08,-0.09,1.05
89,38.00,2.21,10.69,-0.09,-0.08,1.05
90,38.06,0.11,11.08,-0.08,-0.08,1.06
91,37.71,-0.24,11.27,-0.07,-0.08,1.05
92,37.62,-0.03,11.36,-0.06,-0.07,1.06
93,37.18,0.09,11.95,-0.06,-0.07,1.07
94,36.92,1.98,12.35,-0.05,-0.06,1.06
95,36.78,3.60,12.55,-0.05,-0.05,1.06
96,36.52,5.56,12.76,-0.05,-0.06,1.06
97,36.92,6.60,13.08,-0.05,-0.06,1.06
98,36.93,7.22,13.24,-0.05,-0.05,1.07
99,37.22,6.90,12.79,-0.05,-0.05,1.07
100,37.05,5.79,12.87,-0.06,-0.04,1.06
101,37.13,5.19,12.84,-0.07,-0.04,1.08
102,37.42,5.07,12.75,-0.06,-0.04,1.07
103,37.92,4.61,12.35,-0.06,-0.04,1.08
104,38.44,4.78,11.60,-0.06,-0.04,1.08
105,39.25,4.99,11.82,-0.07,-0.02,1.07
106,39.51,5.21,12.40,-0.08,-0.02,1.07
107,39.51,5.11,12.67,-0.07,-0.02,1.07
108,39.19,4.58,12.49,-0.08,-0.02,1.06
109,38.95,4.15,12.85,-0.08,-0.01,1.07
110,38.96,3.42,12.99,-0.09,-0.00,1.06
111,38.98,2.34,13.10,-0.08,-0.00,1.07
112,39.33,1.10,12.84,-0.08,0.00,1.06
113,39.40,0.18,13.18,-0.09,0.01,1.07
114,39.39,-0.20,13.07,-0.09,0.01,1.07
115,40.53,-0.72,13.30,-0.08,0.01,1.07
116,40.60,-1.02,13.60,-0.08,0.02,1.07
117,40.35,-0.56,14.47,-0.08,0.02,1.06
118,40.95,-0.18,14.47,-0.07,0.03,1.07
119,41.16,0.81,14.81,-0.06,0.03,1.07
120,41.63,1.97,14.61,-0.06,0.03,1.07
121,42.17,2.78,14.40,-0.06,0.04,1.07
122,42.40,3.54,14.49,-0.06,0.04,1.06
123,42.34,4.17,14.78,-0.06,0.05,1.06
124,42.47,5.07,14.79,-0.06,0.06,1.05
125,42.52,5.01,14.69,-0.06,0.06,1.06
126,42.50,4.52,14.41,-0.07,0.07,1.05
127,42.49,3.80,14.56,-0.08,0.08,1.04
128,42.58,3.36,14.49,-0.09,0.09,1.05
129,42.93,2.98,15.16,-0.08,0.08,1.04
130,43.11,2.24,15.53,-0.08,0.10,1.05
131,42.67,2.49,15.28,-0.06,0.11,1.05
132,43.60,2.69,15.36,-0.06,0.11,1.04
133,42.61,3.54,15.62,-0.06,0.12,1.03
134,42.61,4.81,15.69,-0.06,0.12,1.04
135,42.64,4.56,15.22,-0.07,0.13,1.03
136,42.53,3.73,15.31,-0.07,0.13,1.04
137,42.32,2.79,15.82,-0.08,0.14,1.03
138,42.15,1.60,16.05,-0.08,0.15,1.05
139,42.03,1.56,16.69,-0.07,0.15,1.05
140,41.86,1.56,16.85,-0.06,0.15,1.06
141,41.59,1.27,16.58,-0.05,0.16,1.05
142,41.80,1.82,16.14,-0.05,0.15,1.05
143,42.14,2.29,15.54,-0.05,0.16,1.05
144,42.15,2.64,15.34,-0.05,0.16,1.03
145,42.49,2.64,15.28,-0.06,0.17,1.04
146,42.55,2.23,15.62,-0.07,0.17,1.03
147,42.35,1.44,15.59,-0.07,0.17,1.04
148,42.17,0.52,15.37,-0.08,0.18,1.04
149,42.29,-0.60,15.54,-0.08,0.19,1.03
150,42.67,-1.33,15.71,-0.08,0.19,1.04
151,42.41,-1.54,16.23,-0.08,0.20,1.03
152,42.15,-1.62,16.72,-0.07,0.21,1.04
153,42.11,-1.44,17.24,-0.06,0.22,1.04
154,42.05,-1.30,17.53,-0.06,0.22,1.04
155,41.82,-1.21,18.00,-0.04,0.22,1.04
156,42.38,-1.10,17.95,-0.04,0.22,1.05
157,41.76,-1.16,17.86,-0.03,0.24,1.04
158,42.66,-0.49,17.33,-0.02,0.23,1.05
159,42.31,-0.09,17.22,-0.02,0.23,1.04
160,42.32,0.79,16.35,-0.02,0.24,1.06
161,42.60,1.77,15.59,-0.02,0.24,1.06
162,43.11,2.32,15.11,-0.02,0.24,1.05
163,43.74,2.24,14.66,-0.03,0.24,1.04
164,44.23,2.38,14.14,-0.03,0.24,1.04
165,44.90,2.84,14.29,-0.03,0.25,1.03
166,45.16,2.96,14.12,-0.04,0.25,1.03
167,45.83,3.45,14.02,-0.03,0.26,1.04
168,46.11,4.37,14.20,-0.04,0.27,1.03
169,46.32,5.13,14.41,-0.04,0.27,1.02
170,46.41,5.98,14.53,-0.04,0.27,1.02
171,46.53,6.23,14.47,-0.04,0.28,1.01
172,46.60,6.32,14.58,-0.05,0.29,1.02
173,46.53,5.69,15.04,-0.05,0.29,1.01
174,47.02,4.96,14.67,-0.06,0.30,1.01
175,47.37,3.34,14.47,-0.05,0.31,1.01
176,47.66,2.37,14.47,-0.05,0.31,1.01
177,48.02,1.88,14.56,-0.05,0.31,1.01
178,48.29,2.34,14.37,-0.04,0.32,1.00
179,48.60,3.27,14.41,-0.04,0.33,1.00
180,48.37,4.05,14.38,-0.03,0.34,1.00
181,48.32,4.70,14.50,-0.03,0.34,0.99
182,48.17,5.74,14.53,-0.02,0.34,0.98
183,48.31,6.87,14.60,-0.03,0.35,0.97
184,48.41,7.39,14.72,-0.03,0.35,0.98
185,48.26,7.77,14.75,-0.04,0.36,0.97
186,48.32,7.30,14.26,-0.04,0.36,0.97
187,48.31,5.95,14.11,-0.05,0.36,0.97
188,48.61,4.67,13.82,-0.05,0.37,0.98
189,48.53,2.46,13.37,-0.05,0.37,0.97
190,48.32,0.63,13.28,-0.06,0.38,0.97
191,48.40,-0.23,13.37,-0.06,0.38,0.97
192,48.61,-0.14,13.69,-0.05,0.39,0.97
193,49.16,0.44,14.12,-0.04,0.39,0.98
194,49.30,0.92,14.40,-0.04,0.39,0.97
195,49.47,1.94,15.08,-0.04,0.40,0.97
196,49.57,3.22,15.60,-0.04,0.41,0.97
197,49.86,4.24,16.09,-0.03,0.41,0.96
198,50.29,5.42,16.41,-0.03,0.42,0.97
199,50.41,6.47,16.63,-0.02,0.43,0.96
200,50.79,7.33,16.50,-0.02,0.43,0.96
201,50.93,7.74,15.94,-0.02,0.44,0.95
202,51.11,6.87,15.51,-0.02,0.44,0.95
203,51.57,6.02,14.90,-0.03,0.45,0.94
204,52.14,5.15,14.50,-0.02,0.45,0.95
205,52.31,3.71,13.86,-0.02,0.46,0.93
206,52.49,3.19,13.31,-0.01,0.46,0.94
207,52.55,2.56,12.93,-0.02,0.47,0.93
208,53.21,2.17,12.44,-0.02,0.48,0.93
209,53.27,2.27,11.95,-0.01,0.48,0.93
210,53.16,2.52,11.76,-0.01,0.48,0.92
211,53.36,2.99,11.74,-0.01,0.48,0.92
212,53.97,4.09,11.66,-0.01,0.48,0.93
213,54.70,5.04,11.73,-0.02,0.49,0.91
214,54.82,5.21,11.98,-0.02,0.49,0.91
215,55.15,5.27,11.83,-0.01,0.51,0.90
216,55.21,5.05,11.77,-0.02,0.51,0.90
217,55.50,5.77,11.82,-0.02,0.51,0.89
218,55.98,6.32,11.73,-0.02,0.52,0.90
219,56.37,7.15,11.88,-0.01,0.52,0.89
220,56.64,6.78,11.21,-0.02,0.53,0.88
221,56.70,6.61,11.57,-0.03,0.54,0.87
222,56.95,6.60,11.98,-0.03,0.54,0.86
223,56.85,7.13,11.88,-0.01,0.55,0.86
224,56.34,7.77,12.12,-0.02,0.56,0.83
225,56.26,7.68,11.54,-0.02,0.57,0.84
226,56.17,7.04,11.02,-0.02,0.57,0.84
227,56.12,5.77,10.79,-0.03,0.57,0.83
228,56.23,5.36,10.61,-0.03,0.58,0.83
229,56.34,5.05,10.58,-0.02,0.59,0.82
230,56.34,5.68,10.87,-0.02,0.59,0.82
231,56.23,6.27,10.95,-0.02,0.60,0.82
232,55.77,6.66,11.16,-0.01,0.61,0.81
233,55.83,6.82,11.63,-0.01,0.61,0.80
234,55.80,7.15,12.17,-0.01,0.62,0.80
235,55.60,7.04,12.09,-0.01,0.63,0.80
236,55.33,6.56,11.91,-0.01,0.63,0.80
237,54.98,6.53,12.00,-0.00,0.63,0.79
238,54.52,6.44,11.59,-0.00,0.63,0.78
239,53.86,6.43,10.89,0.00,0.64,0.80
240,53.66,6.21,10.41,-0.01,0.64,0.80
241,53.54,5.82,10.15,-0.01,0.64,0.79
242,53.56,5.31,9.83,-0.02,0.65,0.78
243,53.40,4.37,9.91,-0.02,0.66,0.78
244,53.57,4.02,9.95,-0.02,0.65,0.78
245,53.71,3.73,10.26,-0.02,0.67,0.78
246,54.02,3.31,10.56,-0.04,0.66,0.77
247,54.37,3.31,11.45,-0.03,0.66,0.78
248,54.52,3.60,12.17,-0.04,0.67,0.77
249,54.85,4.09,12.70,-0.02,0.67,0.77
250,54.90,5.40,13.07,-0.01,0.68,0.75
251,54.96,6.43,13.27,-0.01,0.69,0.74
252,54.52,8.05,13.05,-0.01,0.69,0.74
253,53.92,9.30,13.11,-0.01,0.70,0.72
254,53.59,10.89,13.33,-0.01,0.71,0.72
255,53.40,12.49,13.76,-0.00,0.72,0.72
256,53.18,12.21,12.99,-0.02,0.71,0.72
257,53.34,10.73,12.46,-0.02,0.71,0.71
258,53.63,8.44,12.24,-0.04,0.71,0.71
259,54.15,5.69,12.58,-0.04,0.72,0.71
260,54.43,3.63,12.72,-0.04,0.72,0.71
261,55.10,1.86,12.58,-0.03,0.72,0.70
262,55.37,0.44,12.69,-0.02,0.73,0.69
263,55.68,0.53,12.69,-0.01,0.74,0.68
264,55.85,1.68,12.66,-0.00,0.75,0.67
265,55.47,2.73,12.82,-0.00,0.75,0.66
266,54.93,3.92,13.02,0.01,0.75,0.65
267,54.44,5.76,13.56,0.01,0.77,0.65
268,54.05,7.30,13.69,0.01,0.76,0.65
269,53.45,7.59,13.42,0.01,0.77,0.63
270,52.75,7.62,13.13,0.00,0.77,0.63
271,52.50,6.67,12.55,0.00,0.77,0.62
272,52.47,5.48,12.26,-0.01,0.77,0.63
273,52.66,4.08,12.05,0.00,0.77,0.62
274,52.78,3.36,11.57,-0.00,0.77,0.62
275,53.07,2.17,11.15,-0.00,0.78,0.61
276,53.31,1.22,11.40,0.00,0.78,0.61
277,53.76,1.22,11.47,0.01,0.78,0.60
278,53.85,1.54,11.56,0.02,0.79,0.59
279,53.80,2.43,11.31,0.03,0.79,0.58
280,53.56,4.09,11.07,0.04,0.79,0.58
281,53.68,5.53,10.37,0.03,0.80,0.59
282,53.44,5.63,10.09,0.02,0.80,0.57
283,53.21,5.36,9.74,0.02,0.81,0.57
284,53.24,5.50,9.19,0.01,0.80,0.58
285,53.15,4.27,8.92,0.00,0.80,0.57
286,52.67,3.33,8.99,0.01,0.81,0.57
287,52.12,2.15,8.81,-0.00,0.81,0.57
288,52.06,0.81,8.61,-0.00,0.81,0.57
289,52.75,1.22,8.92,0.00,0.81,0.58
290,53.42,1.63,9.45,0.00,0.81,0.58
291,54.12,2.90,10.00,0.02,0.82,0.58
292,55.19,5.37,10.76,0.02,0.82,0.57
293,56.34,7.31,10.64,0.03,0.82,0.56
294,57.11,8.53,10.60,0.03,0.82,0.55
295,57.83,8.15,10.50,0.01,0.82,0.55
296,58.35,7.60,10.53,0.01,0.83,0.54
297,59.05,7.01,10.20,0.00,0.84,0.54
298,59.62,6.03,9.73,-0.00,0.84,0.54
299,60.02,5.04,9.56,-0.00,0.84,0.51
300,60.27,3.89,9.40,-0.01,0.85,0.51
301,60.61,2.92,8.98,-0.00,0.86,0.50
302,60.98,2.34,9.08,0.00,0.85,0.50
303,61.48,2.23,9.48,0.01,0.86,0.49
304,61.66,2.06,9.62,0.01,0.86,0.49
305,62.02,3.15,10.17,0.01,0.86,0.48
306,61.98,4.35,10.41,0.02,0.87,0.49
307,62.38,5.66,10.66,0.02,0.87,0.48
308,63.22,7.08,10.87,0.02,0.87,0.47
309,64.17,7.65,11.11,0.02,0.88,0.47
310,64.49,8.32,10.98,0.02,0.88,0.45
311,64.55,8.26,10.47,0.02,0.89,0.45
312,64.41,7.94,10.15,0.02,0.89,0.44
313,64.09,6.72,9.34,0.01,0.89,0.43
314,64.60,5.24,9.48,0.01,0.90,0.42
315,65.42,4.72,10.08,0.01,0.90,0.41
316,65.40,4.46,10.53,0.01,0.90,0.40
317,65.10,4.89,10.56,0.02,0.91,0.40
318,65.28,4.92,10.32,0.02,0.91,0.38
319,65.48,4.87,10.70,0.02,0.91,0.38
320,65.86,5.31,11.39,0.02,0.91,0.37
321,66.29,5.89,11.65,0.03,0.91,0.38
322,66.75,6.17,11.33,0.03,0.92,0.36
323,66.64,5.94,11.02,0.02,0.92,0.36
324,66.55,5.82,11.54,0.02,0.92,0.35
325,66.61,5.95,12.32,0.03,0.92,0.34
326,67.15,6.02,12.61,0.03,0.93,0.34
327,67.63,6.08,12.75,0.04,0.94,0.32
328,67.59,6.17,12.47,0.04,0.93,0.31
329,67.83,6.34,12.06,0.04,0.94,0.31
330,68.00,6.12,11.79,0.05,0.94,0.31
331,68.34,5.80,11.80,0.05,0.93,0.29
332,68.75,6.15,12.03,0.06,0.94,0.28
333,69.25,7.22,11.95,0.06,0.94,0.27
334,69.62,8.05,11.74,0.06,0.95,0.25
335,69.51,7.82,11.10,0.06,0.95,0.24
336,68.99,6.56,10.78,0.05,0.96,0.23
337,68.47,6.03,10.73,0.05,0.96,0.22
338,67.71,6.00,10.96,0.05,0.95,0.21
339,68.66,5.05,11.16,0.05,0.95,0.23
340,69.34,6.58,11.65,0.06,0.96,0.20
341,68.53,8.09,12.18,0.05,0.96,0.18
342,67.77,7.11,11.76,0.05,0.97,0.16
343,66.90,8.63,12.52,0.07,0.98,0.16
344,66.00,7.68,13.05,0.04,0.98,0.14
345,63.69,8.12,14.20,0.05,0.99,0.12
346,60.70,8.49,14.47,0.04,1.00,0.10
347,57.24,8.20,14.44,0.04,1.00,0.09
348,54.50,6.14,14.92,0.03,1.00,0.10
349,53.16,3.25,15.79,0.01,0.97,0.10
350,51.91,0.20,16.60,0.01,0.97,0.11
351,51.19,-1.68,16.93,0.02,0.96,0.11
352,51.08,-2.75,17.44,0.03,0.95,0.11
353,51.39,-2.29,17.86,0.05,0.95,0.12
354,52.00,-0.69,18.27,0.06,0.94,0.13
355,52.92,1.73,18.35,0.08,0.94,0.11
356,53.91,3.11,18.73,0.07,0.95,0.12
357,54.84,4.23,19.04,0.06,0.94,0.11
358,55.59,4.03,19.13,0.06,0.94,0.11
359,57.24,2.82,19.27,0.05,0.94,0.10
360,57.91,1.91,19.50,0.05,0.94,0.10
361,59.30,-0.38,18.66,0.05,0.94,0.10
362,60.23,-2.12,18.37,0.06,0.95,0.09
363,61.15,-4.61,18.15,0.05,0.94,0.08
364,61.79,-6.73,18.18,0.06,0.94,0.08
365,62.17,-8.24,17.86,0.08,0.95,0.07
366,62.32,-9.33,17.28,0.08,0.94,0.06
367,62.72,-10.15,17.24,0.09,0.94,0.05
368,63.01,-9.68,17.05,0.09,0.94,0.04
369,63.34,-8.50,17.02,0.11,0.94,0.05
370,64.75,-7.36,16.63,0.11,0.94,0.04
371,66.02,-6.23,16.14,0.11,0.94,0.03
372,66.84,-4.29,16.11,0.11,0.93,0.02
373,67.56,-2.79,16.41,0.11,0.93,0.02
374,68.81,-1.77,16.40,0.11,0.93,0.02
375,69.11,-0.61,16.23,0.12,0.94,0.01
376,69.69,1.11,15.91,0.12,0.93,0.00
377,71.66,2.09,16.26,0.11,0.94,-0.01
378,72.31,2.31,16.73,0.10,0.94,-0.02
379,72.40,1.05,16.12,0.10,0.92,-0.02
380,74.67,1.63,16.89,0.12,0.95,-0.03
381,74.47,4.11,16.96,0.13,0.94,-0.05
382,74.03,3.56,16.29,0.13,0.94,-0.07
383,73.60,5.15,16.00,0.14,0.94,-0.09
384,74.89,6.23,16.24,0.13,0.92,-0.08
385,75.45,5.86,16.31,0.13,0.93,-0.09
386,75.42,5.94,16.37,0.14,0.93,-0.10
387,75.57,6.87,16.27,0.13,0.94,-0.12
388,75.79,7.48,16.47,0.13,0.93,-0.12
389,76.37,8.26,16.64,0.13,0.93,-0.13
390,77.39,8.89,16.76,0.14,0.93,-0.13
391,78.32,9.01,16.89,0.14,0.92,-0.15
392,78.63,9.80,17.07,0.15,0.92,-0.15
393,78.47,10.40,17.04,0.15,0.91,-0.17
394,78.26,11.05,17.19,0.15,0.91,-0.17
395,78.95,11.30,16.82,0.15,0.91,-0.17
396,79.28,11.31,16.67,0.16,0.90,-0.17
397,79.89,10.56,16.29,0.15,0.90,-0.18
398,80.49,9.44,16.12,0.13,0.89,-0.18
399,81.36,9.04,16.02,0.13,0.88,-0.18
400,82.40,8.52,16.27,0.12,0.89,-0.19
